epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
132,380.154,0.67205,1.18591,0.53662,0.89738,0.30734,0.4628,0.35206,0.17423,0.44709,0.57777,0.47458,0.20977,1.66829,3.18087,2.24567,1.54678,0.00123379,0.00123379,0.00123379
133,382.954,0.65074,1.17084,0.52165,0.88284,0.31152,0.4295,0.36878,0.18319,0.38057,0.4347,0.39561,0.19797,1.7147,3.28657,2.4553,1.58859,0.00123367,0.00123367,0.00123367
134,385.746,0.64814,1.06214,0.52568,0.89376,0.50916,0.49182,0.4392,0.22125,0.51727,0.49182,0.44198,0.24537,1.66331,3.30338,2.49815,1.54456,0.00123354,0.00123354,0.00123354
135,388.524,0.70547,1.22896,0.57717,0.95494,0.47076,0.53274,0.45745,0.25507,0.53977,0.52307,0.4508,0.25975,1.62747,3.39746,2.25296,1.55783,0.00123342,0.00123342,0.00123342
136,391.313,0.6223,1.12467,0.51585,0.90405,0.39781,0.61918,0.49028,0.28006,0.3534,0.56511,0.43982,0.23293,1.55405,3.44857,1.9106,1.55713,0.00123329,0.00123329,0.00123329
137,394.141,0.63589,1.17389,0.48182,0.89202,0.67579,0.40445,0.47235,0.25349,0.67538,0.35731,0.43549,0.22537,1.60277,3.45119,1.86024,1.5766,0.00123317,0.00123317,0.00123317
138,396.949,0.63064,1.1324,0.50033,0.87954,0.39776,0.56166,0.4651,0.25464,0.38951,0.54568,0.45537,0.22656,1.62301,3.52687,1.81225,1.59605,0.00123305,0.00123305,0.00123305
139,399.746,0.66007,1.08943,0.49898,0.89679,0.31592,0.48466,0.46703,0.25561,0.6796,0.35342,0.44968,0.23276,1.62117,3.43772,1.77122,1.60456,0.00123292,0.00123292,0.00123292
140,402.536,0.65138,1.10686,0.49511,0.88584,0.37898,0.46354,0.40363,0.21477,0.40167,0.48884,0.39477,0.19937,1.62896,3.2464,1.8367,1.59507,0.0012328,0.0012328,0.0012328
141,405.371,0.65365,1.16041,0.49505,0.89489,0.33189,0.46963,0.39773,0.2059,0.33235,0.47954,0.40556,0.20168,1.60219,3.22595,1.78809,1.58773,0.00123268,0.00123268,0.00123268
142,408.165,0.64377,1.08934,0.52906,0.89189,0.35713,0.39885,0.39935,0.2088,0.35713,0.39885,0.41143,0.20057,1.60797,3.19932,1.89751,1.5548,0.00123255,0.00123255,0.00123255
143,410.953,0.63113,1.15668,0.48009,0.89465,0.77906,0.325,0.40355,0.20759,0.80255,0.32094,0.411,0.1926,1.59101,3.16924,1.99941,1.5578,0.00123243,0.00123243,0.00123243
144,413.739,0.60961,0.9808,0.51364,0.89815,0.41219,0.37872,0.39109,0.21095,0.47372,0.45923,0.43962,0.1988,1.53749,3.20627,2.01007,1.52121,0.0012323,0.0012323,0.0012323
145,416.55,0.65714,1.18613,0.51184,0.90349,0.38809,0.44122,0.38366,0.20735,0.43751,0.50744,0.42018,0.19362,1.5425,3.21301,2.08851,1.50477,0.00123218,0.00123218,0.00123218
146,419.339,0.64326,1.05558,0.49941,0.89812,0.38668,0.40941,0.35749,0.19444,0.45634,0.45461,0.38616,0.19376,1.56723,3.30476,2.21065,1.5053,0.00123206,0.00123206,0.00123206
147,422.141,0.6636,1.09048,0.5133,0.89109,0.34793,0.42745,0.31766,0.17469,0.43063,0.50489,0.40902,0.18284,1.58406,3.42493,2.28646,1.51287,0.00123193,0.00123193,0.00123193
148,424.958,0.6104,1.05132,0.46965,0.89784,0.33315,0.44122,0.38623,0.21629,0.33415,0.45685,0.39921,0.19932,1.57206,3.3542,2.2811,1.5374,0.00123181,0.00123181,0.00123181
149,427.72,0.61828,1.04642,0.54746,0.91391,0.35531,0.40243,0.34015,0.17536,0.35011,0.39838,0.3282,0.15773,1.60747,3.44238,2.4148,1.5568,0.00123168,0.00123168,0.00123168
150,430.538,0.65336,1.07929,0.51869,0.89663,0.4989,0.40402,0.33511,0.16217,0.48602,0.39211,0.32234,0.15018,1.65887,3.75892,2.45834,1.55407,0.00123156,0.00123156,0.00123156
151,433.32,0.68144,1.16706,0.54623,0.90641,0.46184,0.35838,0.35262,0.17937,0.42662,0.36185,0.33617,0.16006,1.64416,3.72257,2.35099,1.55792,0.00123144,0.00123144,0.00123144
152,436.107,0.67075,1.20054,0.55014,0.90431,0.53254,0.36034,0.39105,0.19647,0.51725,0.34843,0.3742,0.17955,1.66721,3.31465,2.05951,1.60321,0.00123131,0.00123131,0.00123131
153,438.928,0.62612,1.0804,0.46588,0.87459,0.53338,0.35532,0.39535,0.19777,0.52123,0.34342,0.3644,0.17522,1.6601,3.21748,2.00968,1.63042,0.00123119,0.00123119,0.00123119
154,441.725,0.62738,1.09309,0.48018,0.8751,0.50687,0.39561,0.42261,0.2179,0.49819,0.3837,0.39934,0.18647,1.64805,3.25945,2.01171,1.62083,0.00123107,0.00123107,0.00123107
155,444.517,0.68516,1.21536,0.56379,0.91195,0.45165,0.55993,0.44566,0.21264,0.44575,0.55737,0.43625,0.19355,1.71298,3.24161,1.96419,1.66523,0.00123094,0.00123094,0.00123094
156,447.346,0.6694,1.17758,0.55668,0.9001,0.48623,0.60717,0.50769,0.23369,0.4929,0.58049,0.48924,0.23273,1.68001,3.12045,1.94428,1.59761,0.00123082,0.00123082,0.00123082
157,450.166,0.6623,1.12942,0.52321,0.88937,0.46831,0.57606,0.49415,0.25501,0.47124,0.68229,0.53703,0.24809,1.64925,3.0333,1.84047,1.59731,0.0012307,0.0012307,0.0012307
158,452.971,0.64888,1.12432,0.52475,0.89834,0.35279,0.47954,0.44446,0.23171,0.41302,0.54897,0.50286,0.2294,1.63482,3.00172,2.01524,1.5594,0.00123057,0.00123057,0.00123057
159,455.762,0.64833,1.08084,0.51527,0.8892,0.56823,0.3497,0.39709,0.22282,0.51502,0.46503,0.43454,0.1915,1.63302,3.04074,2.36391,1.52999,0.00123045,0.00123045,0.00123045
160,458.576,0.63349,1.06734,0.49115,0.8995,0.5683,0.44717,0.45094,0.23272,0.5659,0.44717,0.43178,0.20032,1.63597,3.04114,2.54421,1.51387,0.00123032,0.00123032,0.00123032
161,461.37,0.58942,1.03012,0.46103,0.8962,0.61694,0.40392,0.44319,0.2418,0.599,0.3883,0.42312,0.22891,1.62851,3.09898,2.53895,1.50965,0.0012302,0.0012302,0.0012302
162,464.201,0.61784,1.02411,0.519,0.88821,0.52931,0.38999,0.44289,0.25273,0.51337,0.37165,0.41228,0.22236,1.63276,3.05118,2.56749,1.54482,0.00123008,0.00123008,0.00123008
163,467.011,0.67694,1.06583,0.54453,0.90135,0.50775,0.53411,0.46501,0.25751,0.47206,0.51318,0.43828,0.23978,1.57895,2.98849,2.33398,1.53701,0.00122995,0.00122995,0.00122995
164,469.842,0.62205,1.12293,0.4788,0.87873,0.44358,0.57785,0.46541,0.24721,0.42309,0.56237,0.44581,0.24219,1.56018,3.04917,2.22743,1.54236,0.00122983,0.00122983,0.00122983
165,472.655,0.64521,1.04649,0.5283,0.90915,0.43518,0.59837,0.42685,0.23382,0.41364,0.58231,0.40368,0.20091,1.59899,2.99273,2.35181,1.5576,0.00122971,0.00122971,0.00122971
166,475.441,0.62827,1.16982,0.48947,0.90789,0.40912,0.56597,0.42117,0.23003,0.37206,0.53844,0.38288,0.21952,1.67462,3.05201,2.47655,1.5816,0.00122958,0.00122958,0.00122958
167,478.241,0.63135,1.14743,0.51339,0.89456,0.47048,0.41964,0.40758,0.24243,0.42392,0.39211,0.38129,0.23059,1.6695,3.18831,2.6265,1.63156,0.00122946,0.00122946,0.00122946
168,481.063,0.61617,1.07402,0.48814,0.8834,0.57763,0.4591,0.44422,0.23807,0.42494,0.55302,0.40191,0.2373,1.63812,3.31567,2.61692,1.61421,0.00122933,0.00122933,0.00122933
169,483.87,0.61096,1.07575,0.50191,0.89048,0.47612,0.57816,0.45132,0.23456,0.42692,0.5398,0.41219,0.23007,1.63316,3.18028,2.46442,1.60707,0.00122921,0.00122921,0.00122921
170,486.681,0.63318,1.08051,0.52048,0.87652,0.60293,0.46547,0.45882,0.23693,0.59,0.46699,0.44816,0.25779,1.61759,3.09487,2.42921,1.60292,0.00122909,0.00122909,0.00122909
171,489.49,0.65233,1.12976,0.55494,0.90041,0.58527,0.4554,0.4532,0.24182,0.61634,0.45939,0.45977,0.27013,1.64077,3.1369,2.31203,1.66141,0.00122896,0.00122896,0.00122896
172,492.323,0.65741,1.15504,0.55526,0.90444,0.59741,0.44992,0.45369,0.25202,0.59604,0.45941,0.44912,0.26836,1.61358,3.13197,2.35258,1.64479,0.00122884,0.00122884,0.00122884
173,495.138,0.61379,0.99865,0.50244,0.87173,0.48569,0.47396,0.43303,0.24283,0.47954,0.48363,0.4384,0.24648,1.60437,3.08627,2.44891,1.65451,0.00122872,0.00122872,0.00122872
174,497.973,0.64372,1.18627,0.49904,0.87842,0.4699,0.47247,0.45024,0.26169,0.47431,0.47583,0.45344,0.27611,1.59875,3.10996,2.347,1.65703,0.00122859,0.00122859,0.00122859
175,500.836,0.60798,1.12005,0.50274,0.88575,0.54758,0.47385,0.48759,0.25796,0.55247,0.48947,0.48356,0.28955,1.6041,3.09456,2.34315,1.67035,0.00122847,0.00122847,0.00122847
176,503.691,0.64716,1.15779,0.5361,0.90039,0.60457,0.45924,0.46554,0.26589,0.60984,0.4734,0.46577,0.2709,1.58741,3.13102,2.2862,1.69348,0.00122834,0.00122834,0.00122834
177,506.506,0.61982,1.01002,0.4909,0.89402,0.61302,0.4455,0.47677,0.25599,0.60885,0.45517,0.47215,0.25791,1.59082,3.16243,2.27977,1.66496,0.00122822,0.00122822,0.00122822
178,509.291,0.61856,1.06717,0.50799,0.88646,0.60862,0.47509,0.45868,0.24677,0.60508,0.48476,0.45805,0.2417,1.64474,3.20626,2.35036,1.67625,0.0012281,0.0012281,0.0012281
179,512.157,0.64593,1.10231,0.51208,0.90521,0.54823,0.42336,0.44904,0.25352,0.55126,0.43304,0.44895,0.23767,1.64373,3.18075,2.19627,1.66127,0.00122797,0.00122797,0.00122797
180,514.975,0.61908,1.05961,0.50171,0.8884,0.53152,0.38503,0.42046,0.23649,0.52474,0.39807,0.41716,0.23542,1.61655,3.20221,2.23664,1.59046,0.00122785,0.00122785,0.00122785
181,517.789,0.60404,1.08223,0.47356,0.90057,0.66054,0.31132,0.43458,0.23089,0.65041,0.30569,0.42304,0.24785,1.55426,3.18143,2.4024,1.58394,0.00122773,0.00122773,0.00122773
182,520.61,0.65207,1.11561,0.53177,0.89786,0.58373,0.35714,0.42183,0.2281,0.57081,0.35119,0.41905,0.2441,1.59448,3.23817,2.66161,1.55088,0.0012276,0.0012276,0.0012276
183,523.418,0.627,1.1608,0.50933,0.8819,0.59949,0.3756,0.41145,0.20105,0.56127,0.35532,0.39874,0.2194,1.67341,3.1961,2.72412,1.65134,0.00122748,0.00122748,0.00122748
184,526.257,0.62055,1.06608,0.50826,0.89421,0.52681,0.4003,0.42921,0.21402,0.50847,0.38467,0.42119,0.23383,1.6606,3.1829,2.4961,1.68212,0.00122735,0.00122735,0.00122735
185,529.089,0.59627,1.01971,0.45483,0.87518,0.58413,0.41812,0.48074,0.2332,0.54269,0.39786,0.46526,0.24959,1.66537,3.12627,2.35193,1.65863,0.00122723,0.00122723,0.00122723
186,531.923,0.57699,0.96605,0.45123,0.88314,0.53175,0.46726,0.50539,0.26097,0.5458,0.44939,0.50337,0.27439,1.6795,3.12957,2.20296,1.65441,0.00122711,0.00122711,0.00122711
187,534.736,0.59223,1.0329,0.47973,0.87496,0.55073,0.48289,0.51221,0.27191,0.54016,0.47098,0.4933,0.29486,1.73015,3.29691,2.12613,1.68323,0.00122698,0.00122698,0.00122698
188,537.571,0.57849,1.06373,0.46569,0.86959,0.60736,0.47342,0.48266,0.22596,0.59112,0.46197,0.46379,0.2894,1.77322,3.54232,2.30086,1.73479,0.00122686,0.00122686,0.00122686
189,540.389,0.6077,0.99667,0.47185,0.88295,0.47611,0.41964,0.47466,0.21004,0.46425,0.41369,0.45857,0.25755,1.76336,3.70547,2.42171,1.79162,0.00122673,0.00122673,0.00122673
190,543.183,0.55376,0.93386,0.44304,0.86439,0.35312,0.36756,0.3876,0.20306,0.40107,0.41806,0.40954,0.24132,1.76496,3.78862,2.45135,1.77857,0.00122661,0.00122661,0.00122661
191,545.993,0.6116,1.06041,0.47853,0.88307,0.49547,0.29464,0.39699,0.19411,0.32293,0.34375,0.41561,0.23302,1.75195,3.69793,2.54113,1.74255,0.00122649,0.00122649,0.00122649
192,548.819,0.6264,1.04978,0.49391,0.88209,0.45777,0.36682,0.37974,0.193,0.43638,0.47277,0.44789,0.22074,1.75882,3.81542,2.77934,1.75176,0.00122636,0.00122636,0.00122636
193,551.616,0.61711,1.0756,0.51161,0.88721,0.60489,0.3564,0.42723,0.21252,0.4384,0.48958,0.44469,0.24229,1.66436,3.89284,2.75208,1.65197,0.00122624,0.00122624,0.00122624
194,554.403,0.62794,1.0222,0.48993,0.89473,0.45998,0.47991,0.43612,0.23694,0.47733,0.49554,0.45803,0.25836,1.67634,3.92795,2.58449,1.65657,0.00122612,0.00122612,0.00122612
195,557.231,0.58405,1.0129,0.46103,0.90017,0.53252,0.52083,0.44097,0.23868,0.53252,0.52083,0.45291,0.2551,1.6746,3.686,2.55264,1.64356,0.00122599,0.00122599,0.00122599
196,560.041,0.56395,1.01119,0.43753,0.84828,0.48721,0.50362,0.44762,0.23279,0.47254,0.49767,0.44995,0.24408,1.67053,3.40115,2.50411,1.66345,0.00122587,0.00122587,0.00122587
197,562.864,0.56193,1.02429,0.44784,0.87967,0.4358,0.55881,0.45643,0.23337,0.44434,0.55092,0.46392,0.25467,1.68344,3.2861,2.49559,1.64147,0.00122575,0.00122575,0.00122575
198,565.678,0.61282,1.04343,0.45338,0.88063,0.64283,0.38577,0.46309,0.22955,0.54036,0.55343,0.51469,0.26845,1.71687,3.17252,2.51428,1.64411,0.00122562,0.00122562,0.00122562
199,568.491,0.6137,1.08755,0.4762,0.86111,0.57906,0.39339,0.4314,0.2196,0.44161,0.58705,0.48564,0.25689,1.72274,3.09529,2.57717,1.65637,0.0012255,0.0012255,0.0012255
200,571.318,0.63758,1.20882,0.48587,0.87868,0.66011,0.35736,0.4533,0.22107,0.43627,0.52247,0.49019,0.21828,1.73099,3.10275,2.36976,1.63989,0.00122537,0.00122537,0.00122537
201,574.142,0.57754,0.96764,0.43918,0.87291,0.42263,0.52753,0.45165,0.20974,0.41292,0.52546,0.44347,0.24819,1.71402,3.13322,2.1391,1.58945,0.00122525,0.00122525,0.00122525
202,576.942,0.58227,1.01069,0.46556,0.87528,0.42506,0.48477,0.41987,0.20949,0.39812,0.45668,0.42287,0.21214,1.65752,3.18564,2.09223,1.55885,0.00122513,0.00122513,0.00122513
203,579.771,0.6116,1.12236,0.45861,0.88546,0.49158,0.41067,0.44665,0.22057,0.57629,0.37967,0.47212,0.20416,1.55044,3.10899,2.07786,1.51287,0.001225,0.001225,0.001225
204,582.592,0.53989,1.01689,0.4313,0.87108,0.48784,0.45938,0.42174,0.22043,0.43662,0.58036,0.44773,0.21003,1.52974,2.9504,2.00528,1.45869,0.00122488,0.00122488,0.00122488
205,585.423,0.59236,1.0101,0.46437,0.88054,0.49518,0.48925,0.45545,0.24484,0.59093,0.45072,0.50141,0.26203,1.52315,2.91018,1.95898,1.45904,0.00122476,0.00122476,0.00122476
206,588.233,0.602,1.03296,0.48055,0.87609,0.4146,0.51465,0.44747,0.23519,0.40696,0.49902,0.44288,0.23019,1.52569,3.0365,2.03807,1.47172,0.00122463,0.00122463,0.00122463
207,591.066,0.59222,1.0654,0.44236,0.87255,0.4251,0.44222,0.43881,0.225,0.42247,0.43378,0.43164,0.22633,1.49623,3.10882,2.06494,1.46649,0.00122451,0.00122451,0.00122451
208,593.873,0.62696,1.00621,0.46806,0.88099,0.51294,0.42783,0.476,0.25331,0.48792,0.4003,0.4495,0.24383,1.49324,3.16359,2.03082,1.47473,0.00122438,0.00122438,0.00122438
209,596.692,0.60898,1.01526,0.46541,0.88766,0.59699,0.41864,0.47434,0.24829,0.45174,0.4707,0.46154,0.24241,1.5743,3.2551,1.90734,1.51101,0.00122426,0.00122426,0.00122426
210,599.521,0.63759,1.0893,0.48376,0.90198,0.49681,0.46652,0.45187,0.21093,0.4548,0.43304,0.42736,0.20423,1.58398,3.39822,1.97339,1.51413,0.00122414,0.00122414,0.00122414
211,602.354,0.59151,0.95176,0.45012,0.86549,0.50135,0.46611,0.42285,0.20227,0.46784,0.43899,0.40243,0.22076,1.62581,3.45061,2.1366,1.53647,0.00122401,0.00122401,0.00122401
212,605.178,0.59442,1.02369,0.47574,0.87361,0.53597,0.42932,0.44755,0.2306,0.52499,0.42336,0.44396,0.22064,1.5689,3.19756,2.15236,1.49013,0.00122389,0.00122389,0.00122389
213,607.979,0.55372,0.97047,0.44073,0.864,0.49165,0.48438,0.46962,0.25454,0.49165,0.48438,0.47083,0.23568,1.5151,2.9903,2.09498,1.46677,0.00122376,0.00122376,0.00122376
214,610.76,0.55516,0.94058,0.4575,0.86293,0.52902,0.43155,0.46977,0.2535,0.52902,0.43155,0.4741,0.26298,1.54821,2.93195,2.00207,1.47487,0.00122364,0.00122364,0.00122364
215,613.558,0.55767,1.02719,0.45613,0.87971,0.45568,0.46159,0.45587,0.24325,0.47851,0.5237,0.48508,0.24148,1.58409,3.00511,1.98646,1.49213,0.00122352,0.00122352,0.00122352
216,616.377,0.55453,0.92802,0.43328,0.86697,0.49152,0.45536,0.44195,0.23323,0.50032,0.52778,0.46614,0.22306,1.58583,3.15292,2.00891,1.52737,0.00122339,0.00122339,0.00122339
217,619.222,0.55261,1.00155,0.42692,0.86561,0.48167,0.45752,0.42136,0.2332,0.5078,0.52091,0.46279,0.22873,1.55549,3.12432,1.99892,1.51179,0.00122327,0.00122327,0.00122327
218,622.071,0.56997,0.9325,0.43699,0.86496,0.47009,0.44658,0.44198,0.24591,0.44667,0.43379,0.46032,0.24417,1.53526,3.17553,1.98367,1.49613,0.00122315,0.00122315,0.00122315
219,624.895,0.56887,0.984,0.42195,0.87117,0.46312,0.45536,0.44653,0.24667,0.44384,0.43973,0.44524,0.23174,1.59431,3.22887,2.02004,1.55295,0.00122302,0.00122302,0.00122302
220,627.714,0.53355,0.98425,0.41843,0.85187,0.45507,0.47501,0.4638,0.24947,0.43208,0.45186,0.46008,0.23227,1.66585,3.25343,2.00609,1.61742,0.0012229,0.0012229,0.0012229
221,630.562,0.56551,0.95767,0.43572,0.85183,0.43128,0.54923,0.48372,0.24543,0.40915,0.52775,0.48127,0.254,1.66263,3.19824,2.03811,1.61944,0.00122277,0.00122277,0.00122277
222,633.367,0.54543,0.92837,0.41545,0.8629,0.40524,0.57132,0.46955,0.23721,0.38698,0.54975,0.46466,0.24264,1.63152,3.19457,2.075,1.58443,0.00122265,0.00122265,0.00122265
223,636.184,0.55874,0.91631,0.45819,0.8555,0.39643,0.48661,0.44909,0.23464,0.70864,0.27827,0.44022,0.238,1.63648,3.18035,2.2103,1.57151,0.00122253,0.00122253,0.00122253
224,639.018,0.55601,0.90412,0.43385,0.86893,0.71269,0.3311,0.4517,0.24498,0.6492,0.2939,0.44631,0.22611,1.62151,3.23029,2.40217,1.57941,0.0012224,0.0012224,0.0012224
225,641.846,0.60327,0.95602,0.47486,0.86252,0.54969,0.37872,0.4338,0.21181,0.50736,0.34152,0.46348,0.19564,1.62748,3.2434,2.28853,1.61316,0.00122228,0.00122228,0.00122228
226,644.668,0.58102,0.93675,0.44586,0.85743,0.55833,0.32222,0.40299,0.20442,0.58538,0.31109,0.47522,0.21063,1.62219,3.20196,2.27445,1.6079,0.00122216,0.00122216,0.00122216
227,647.508,0.52203,1.0097,0.42677,0.85263,0.44446,0.40104,0.39812,0.20076,0.43461,0.37351,0.43282,0.22805,1.61323,3.24812,2.2437,1.55464,0.00122203,0.00122203,0.00122203
228,650.337,0.53626,0.93185,0.42984,0.85948,0.48043,0.36836,0.38096,0.2125,0.45876,0.3497,0.40164,0.19648,1.61092,3.29865,2.20794,1.5537,0.00122191,0.00122191,0.00122191
229,653.193,0.55128,0.9286,0.42152,0.84671,0.41212,0.375,0.38129,0.21428,0.31002,0.47587,0.41232,0.21511,1.6534,3.36963,2.16454,1.59958,0.00122178,0.00122178,0.00122178
230,656.022,0.53564,0.92139,0.44421,0.8444,0.57271,0.29241,0.37743,0.22218,0.62913,0.30446,0.42519,0.2217,1.6667,3.27959,2.21872,1.62409,0.00122166,0.00122166,0.00122166
231,658.854,0.54622,0.89992,0.42674,0.864,0.51115,0.32492,0.39152,0.22978,0.59559,0.30432,0.42332,0.22384,1.67694,3.1877,2.26626,1.64854,0.00122154,0.00122154,0.00122154
232,661.71,0.53419,0.96586,0.44551,0.86395,0.60664,0.32022,0.38279,0.22433,0.5662,0.29874,0.41318,0.21556,1.66198,3.07687,2.18332,1.66281,0.00122141,0.00122141,0.00122141
233,664.574,0.52623,0.90393,0.40711,0.84372,0.55432,0.36659,0.3938,0.22187,0.52895,0.34501,0.42588,0.21567,1.65134,2.99811,2.24951,1.66008,0.00122129,0.00122129,0.00122129
234,667.407,0.5198,0.93243,0.4012,0.85352,0.53689,0.3841,0.39016,0.22408,0.41921,0.56101,0.45442,0.2138,1.63784,3.02627,2.30032,1.62931,0.00122117,0.00122117,0.00122117
235,670.262,0.57441,0.94776,0.45335,0.86653,0.64706,0.33234,0.38433,0.21523,0.55884,0.375,0.48289,0.22949,1.60552,3.0892,2.28816,1.56957,0.00122104,0.00122104,0.00122104
236,673.085,0.52626,0.9368,0.41499,0.85425,0.6507,0.34152,0.38558,0.19825,0.57172,0.3631,0.46741,0.20146,1.6054,3.06281,2.43134,1.564,0.00122092,0.00122092,0.00122092
237,675.91,0.5422,0.91889,0.42339,0.85299,0.56596,0.35342,0.42707,0.20801,0.20684,0.75893,0.48709,0.23163,1.595,3.1836,2.51235,1.58704,0.00122079,0.00122079,0.00122079
238,678.741,0.52302,0.92839,0.41612,0.86663,0.35148,0.39483,0.42432,0.19414,0.42333,0.42384,0.42177,0.20985,1.63394,3.30485,2.4346,1.61961,0.00122067,0.00122067,0.00122067
239,681.596,0.53103,0.96397,0.41404,0.86626,0.36849,0.4252,0.40185,0.21691,0.37443,0.43724,0.39738,0.21942,1.63509,3.29566,2.35165,1.62865,0.00122055,0.00122055,0.00122055
240,684.428,0.5243,0.88763,0.4227,0.8612,0.36204,0.45536,0.41845,0.23241,0.38552,0.4713,0.40279,0.221,1.60875,3.3757,2.24453,1.62855,0.00122042,0.00122042,0.00122042
241,687.261,0.52974,0.90237,0.41886,0.86549,0.41686,0.42039,0.41577,0.24512,0.43203,0.43671,0.46367,0.25483,1.57393,3.35643,2.06349,1.60849,0.0012203,0.0012203,0.0012203
242,690.077,0.52876,0.84658,0.41975,0.83372,0.4635,0.46131,0.44172,0.25911,0.41692,0.48766,0.45995,0.25234,1.57727,3.37791,2.13656,1.63492,0.00122018,0.00122018,0.00122018
243,692.9,0.57174,0.99703,0.44791,0.86384,0.49233,0.46715,0.47646,0.24611,0.49233,0.46715,0.48117,0.25856,1.56916,3.42355,2.14067,1.61309,0.00122005,0.00122005,0.00122005
244,695.738,0.56968,0.93267,0.45348,0.87476,0.50471,0.42771,0.47251,0.25844,0.65841,0.3971,0.50061,0.26954,1.64327,3.50767,2.25068,1.6581,0.00121993,0.00121993,0.00121993
245,698.613,0.60298,0.97069,0.46946,0.86871,0.5468,0.42817,0.44157,0.23163,0.46146,0.50954,0.45574,0.23033,1.63801,3.45729,2.21258,1.62353,0.00121981,0.00121981,0.00121981
246,701.469,0.58242,1.04506,0.45919,0.87365,0.60672,0.41592,0.45383,0.23707,0.50792,0.44568,0.45746,0.22253,1.57782,3.33817,2.05319,1.57277,0.00121968,0.00121968,0.00121968
247,704.322,0.57014,0.95535,0.43581,0.87046,0.61285,0.47074,0.46973,0.24601,0.6055,0.46478,0.4655,0.22642,1.53863,3.28176,1.97133,1.54013,0.00121956,0.00121956,0.00121956
248,707.166,0.53243,0.93041,0.42389,0.86011,0.49951,0.55729,0.47941,0.26935,0.495,0.55506,0.46555,0.24326,1.53904,3.2996,1.88767,1.53366,0.00121943,0.00121943,0.00121943
249,710.042,0.52135,0.92426,0.42086,0.85432,0.48568,0.56324,0.46925,0.25786,0.46748,0.56481,0.45284,0.22877,1.55825,3.44212,1.96554,1.54292,0.00121931,0.00121931,0.00121931
250,712.898,0.53467,0.95542,0.40943,0.84106,0.53691,0.44196,0.48608,0.27941,0.52034,0.42411,0.46862,0.2601,1.55014,3.55531,2.08145,1.51786,0.00121919,0.00121919,0.00121919
251,715.713,0.52141,0.9823,0.41871,0.8514,0.46169,0.51174,0.43563,0.25727,0.45693,0.50579,0.42701,0.24484,1.55458,3.53917,2.2595,1.50228,0.00121906,0.00121906,0.00121906
252,718.566,0.50669,0.9202,0.40465,0.85329,0.44347,0.46553,0.40344,0.23684,0.41241,0.47917,0.39801,0.22768,1.53707,3.68745,2.32869,1.48361,0.00121894,0.00121894,0.00121894
253,721.401,0.52678,0.94962,0.40569,0.84709,0.39896,0.53571,0.41742,0.20899,0.39325,0.52976,0.43219,0.23358,1.52437,3.71084,2.30138,1.48737,0.00121882,0.00121882,0.00121882
254,724.237,0.50051,0.94546,0.38323,0.84386,0.48869,0.42353,0.39183,0.20398,0.49766,0.42299,0.41631,0.2165,1.55437,3.78685,2.29885,1.50228,0.00121869,0.00121869,0.00121869
255,727.065,0.53806,0.97192,0.41023,0.86124,0.34114,0.40104,0.34854,0.19072,0.411,0.45902,0.36019,0.18219,1.57541,4.06232,2.36457,1.53496,0.00121857,0.00121857,0.00121857
256,729.904,0.52142,0.91727,0.42046,0.86784,0.36873,0.34821,0.33089,0.18105,0.36354,0.34226,0.31847,0.17603,1.60938,4.22497,2.39287,1.59349,0.00121844,0.00121844,0.00121844
257,732.748,0.56016,0.95067,0.4506,0.85628,0.40997,0.39137,0.34665,0.19377,0.40484,0.38542,0.34773,0.18471,1.63891,4.23039,2.296,1.61028,0.00121832,0.00121832,0.00121832
258,735.599,0.51858,0.92215,0.41462,0.85649,0.41189,0.45462,0.41532,0.23163,0.40706,0.44867,0.40801,0.2062,1.62709,4.18285,2.14469,1.57381,0.0012182,0.0012182,0.0012182
259,738.42,0.51598,0.91763,0.40754,0.84326,0.43697,0.39878,0.43071,0.24408,0.37381,0.53795,0.42249,0.2225,1.62169,4.04038,2.02504,1.55944,0.00121807,0.00121807,0.00121807
260,741.277,0.54514,0.83532,0.41493,0.85027,0.36393,0.46167,0.37653,0.20664,0.4115,0.52232,0.40085,0.19514,1.59709,3.72192,2.08794,1.55673,0.00121795,0.00121795,0.00121795
261,744.12,0.57905,1.02012,0.43563,0.88851,0.39562,0.41537,0.35443,0.19201,0.42835,0.40356,0.38067,0.18512,1.6381,3.55911,2.07886,1.59064,0.00121783,0.00121783,0.00121783
262,746.974,0.56585,0.98783,0.44283,0.87613,0.41579,0.39881,0.34392,0.19369,0.47873,0.37785,0.38045,0.19484,1.69897,3.46884,2.14806,1.62876,0.0012177,0.0012177,0.0012177
263,749.805,0.52943,0.88289,0.41182,0.85776,0.36979,0.42039,0.35302,0.20221,0.47117,0.39043,0.40034,0.20495,1.70608,3.43606,2.13335,1.64657,0.00121758,0.00121758,0.00121758
264,752.643,0.57215,0.97782,0.44246,0.86821,0.45705,0.31473,0.33213,0.17904,0.33561,0.45759,0.38989,0.19173,1.70809,3.38694,2.27037,1.64128,0.00121745,0.00121745,0.00121745
