epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
132,359.688,0.64412,1.0579,0.5243,0.89423,0.40357,0.41211,0.31261,0.1753,0.39639,0.40535,0.30548,0.15208,1.4291,2.89881,2.09604,1.47054,0.00123379,0.00123379,0.00123379
133,362.316,0.67185,1.20036,0.56375,0.90838,0.39489,0.43432,0.32591,0.17299,0.3856,0.42889,0.31762,0.12598,1.45429,3.02924,2.10604,1.47914,0.00123367,0.00123367,0.00123367
134,364.942,0.67118,1.13338,0.549,0.8954,0.41442,0.36118,0.32385,0.17992,0.33079,0.46985,0.29709,0.13026,1.46757,3.19551,2.10951,1.46567,0.00123354,0.00123354,0.00123354
135,367.578,0.68058,1.13774,0.54034,0.89197,0.42516,0.31758,0.31994,0.18069,0.39904,0.30223,0.29503,0.15581,1.44993,3.12791,2.16585,1.46487,0.00123342,0.00123342,0.00123342
136,370.197,0.63991,1.11385,0.50162,0.8817,0.32447,0.41304,0.29382,0.17473,0.32961,0.41598,0.28866,0.1426,1.40452,3.01046,2.22677,1.47347,0.00123329,0.00123329,0.00123329
137,372.827,0.66491,1.1455,0.5491,0.8878,0.48998,0.31921,0.3213,0.19466,0.52697,0.33785,0.32654,0.16719,1.38324,3.03188,2.24406,1.44126,0.00123317,0.00123317,0.00123317
138,375.448,0.67658,1.21768,0.55533,0.90756,0.41879,0.37532,0.32927,0.19751,0.41143,0.38086,0.33283,0.16317,1.39319,3.11084,2.21401,1.4371,0.00123305,0.00123305,0.00123305
139,378.082,0.69184,1.18054,0.53408,0.94048,0.36446,0.41705,0.32566,0.18253,0.35617,0.41983,0.32665,0.165,1.46337,3.19211,2.23229,1.46159,0.00123292,0.00123292,0.00123292
140,380.737,0.65661,1.19224,0.52962,0.90655,0.37035,0.40522,0.30109,0.16394,0.39719,0.41885,0.30768,0.15254,1.43994,3.20279,2.29327,1.42992,0.0012328,0.0012328,0.0012328
141,383.374,0.67624,1.10385,0.51981,0.89122,0.55245,0.3611,0.38591,0.2169,0.52084,0.34163,0.36368,0.16898,1.45037,3.33904,2.13919,1.4836,0.00123268,0.00123268,0.00123268
142,386.018,0.73474,1.25817,0.57343,0.94067,0.53277,0.40093,0.39457,0.23033,0.52629,0.38842,0.37486,0.1554,1.43976,3.31183,2.04362,1.44861,0.00123255,0.00123255,0.00123255
143,388.662,0.71471,1.23083,0.60465,0.93107,0.58032,0.35557,0.39957,0.23272,0.57035,0.34948,0.38778,0.17766,1.44888,3.20397,2.06582,1.47017,0.00123243,0.00123243,0.00123243
144,391.28,0.70261,1.10533,0.56613,0.90401,0.46356,0.38726,0.39141,0.22683,0.4878,0.38978,0.39154,0.21051,1.49163,3.15738,2.00405,1.52274,0.0012323,0.0012323,0.0012323
145,393.947,0.69403,1.19201,0.53784,0.8978,0.48434,0.4255,0.40324,0.23844,0.48434,0.4255,0.39797,0.20974,1.47093,3.27388,1.96206,1.527,0.00123218,0.00123218,0.00123218
146,396.592,0.6791,1.21816,0.5077,0.90772,0.36345,0.52577,0.39252,0.2238,0.36018,0.51796,0.38696,0.19647,1.50222,3.21332,1.94889,1.48196,0.00123206,0.00123206,0.00123206
147,399.233,0.66001,1.06739,0.49673,0.89516,0.31129,0.4921,0.39599,0.21019,0.31366,0.49531,0.39598,0.20641,1.52678,2.99918,1.83775,1.4972,0.00123193,0.00123193,0.00123193
148,401.87,0.6864,1.14142,0.55019,0.91872,0.33221,0.40005,0.38087,0.20393,0.33836,0.38905,0.36083,0.19092,1.53398,3.0696,1.90677,1.53288,0.00123181,0.00123181,0.00123181
149,404.508,0.69371,1.16062,0.56395,0.90077,0.63134,0.35103,0.37712,0.20646,0.69023,0.33742,0.37589,0.18508,1.57318,3.31231,1.87114,1.59619,0.00123168,0.00123168,0.00123168
150,407.128,0.62415,1.14694,0.51065,0.88951,0.6601,0.37161,0.37635,0.20613,0.71419,0.33019,0.34908,0.19177,1.54381,3.17757,2.01414,1.56294,0.00123156,0.00123156,0.00123156
151,409.762,0.66689,1.12871,0.55209,0.90308,0.37845,0.34081,0.39886,0.21464,0.73091,0.31495,0.36512,0.19736,1.50434,2.97339,2.1844,1.50216,0.00123144,0.00123144,0.00123144
152,412.398,0.70476,1.14841,0.55684,0.90485,0.35993,0.35045,0.40992,0.21527,0.354,0.34369,0.38936,0.19813,1.53925,2.93469,2.32064,1.5409,0.00123131,0.00123131,0.00123131
153,415.022,0.68122,1.12449,0.52528,0.8947,0.33406,0.35077,0.3996,0.20463,0.44702,0.29921,0.36333,0.18019,1.56944,3.0632,2.39473,1.55036,0.00123119,0.00123119,0.00123119
154,417.683,0.72325,1.1476,0.60151,0.90888,0.36698,0.37244,0.38261,0.21435,0.34322,0.3551,0.33715,0.1733,1.48836,3.12856,2.11232,1.47009,0.00123107,0.00123107,0.00123107
155,420.306,0.64405,1.08654,0.52488,0.90311,0.36146,0.33262,0.33971,0.19532,0.37634,0.33938,0.34723,0.17823,1.47688,3.02283,2.18602,1.44994,0.00123094,0.00123094,0.00123094
156,422.957,0.70539,1.22628,0.53383,0.89654,0.34954,0.35489,0.33324,0.1877,0.34339,0.3431,0.32681,0.17715,1.461,2.90498,2.21652,1.43748,0.00123082,0.00123082,0.00123082
157,425.6,0.63405,1.11883,0.48309,0.89825,0.33566,0.38783,0.34227,0.19525,0.33287,0.37813,0.3348,0.17605,1.47301,2.91305,2.12255,1.46394,0.0012307,0.0012307,0.0012307
158,428.235,0.62154,1.12785,0.51695,0.89086,0.38445,0.5067,0.38235,0.21307,0.58996,0.37808,0.35159,0.19238,1.46718,3.01536,1.95576,1.4859,0.00123057,0.00123057,0.00123057
159,430.891,0.62963,1.05835,0.53582,0.89928,0.49565,0.45544,0.42101,0.23463,0.39782,0.36366,0.36249,0.1951,1.50511,3.13491,1.96075,1.49465,0.00123045,0.00123045,0.00123045
160,433.528,0.61232,1.04922,0.47662,0.88664,0.4403,0.52575,0.42014,0.23947,0.37391,0.43828,0.37533,0.21104,1.48842,3.22878,1.99703,1.46558,0.00123032,0.00123032,0.00123032
161,436.161,0.64908,1.09332,0.55021,0.91127,0.44863,0.57741,0.48941,0.27917,0.52449,0.43519,0.44102,0.25238,1.4415,3.42475,1.86813,1.48234,0.0012302,0.0012302,0.0012302
162,438.872,0.64573,1.13304,0.49579,0.90107,0.5296,0.49447,0.49489,0.29578,0.628,0.41923,0.43517,0.23854,1.38701,3.43721,1.77205,1.44977,0.00123008,0.00123008,0.00123008
163,441.532,0.59789,1.01512,0.47841,0.88922,0.45433,0.49096,0.46783,0.28529,0.569,0.41328,0.41842,0.23313,1.34499,3.22349,1.77114,1.41109,0.00122995,0.00122995,0.00122995
164,444.187,0.60886,1.09625,0.48272,0.86736,0.44732,0.52373,0.43651,0.27231,0.54118,0.37592,0.38341,0.1869,1.39768,3.14173,1.95128,1.44572,0.00122983,0.00122983,0.00122983
165,446.823,0.59235,0.94922,0.47293,0.87031,0.52173,0.46395,0.44429,0.25842,0.52044,0.46467,0.41323,0.20032,1.44418,3.03858,1.86803,1.49689,0.00122971,0.00122971,0.00122971
166,449.479,0.6237,1.05901,0.47388,0.8691,0.43397,0.5307,0.46714,0.26867,0.47828,0.45796,0.41923,0.20243,1.42539,2.99396,1.9881,1.49927,0.00122958,0.00122958,0.00122958
167,452.112,0.61086,1.08784,0.51449,0.87795,0.4688,0.44086,0.46031,0.26695,0.44441,0.42875,0.41861,0.20079,1.4135,3.00183,1.95502,1.50377,0.00122946,0.00122946,0.00122946
168,454.754,0.6198,1.00342,0.49766,0.88457,0.65114,0.37853,0.4588,0.24945,0.63329,0.38025,0.41574,0.20821,1.4329,2.94242,1.91025,1.50467,0.00122933,0.00122933,0.00122933
169,457.411,0.61415,1.03314,0.48295,0.88035,0.45148,0.4816,0.3964,0.22208,0.44999,0.48364,0.37879,0.19438,1.46418,2.98014,1.86937,1.50434,0.00122921,0.00122921,0.00122921
170,460.063,0.64096,0.95677,0.47515,0.88275,0.32199,0.37227,0.3399,0.20358,0.33491,0.38448,0.33613,0.17322,1.42912,3.14609,1.95498,1.47739,0.00122909,0.00122909,0.00122909
171,462.687,0.63157,1.03479,0.52031,0.89048,0.58097,0.36658,0.33925,0.20367,0.58841,0.37505,0.32849,0.16977,1.36226,3.09005,1.94536,1.43865,0.00122896,0.00122896,0.00122896
172,465.328,0.58265,0.96344,0.44451,0.86383,0.30419,0.3692,0.34349,0.20032,0.56477,0.36062,0.32365,0.16662,1.35789,3.08202,2.00612,1.4378,0.00122884,0.00122884,0.00122884
173,467.983,0.60955,0.99589,0.47882,0.85669,0.67791,0.30921,0.33052,0.18494,0.63812,0.31149,0.31094,0.15878,1.39794,3.278,2.2013,1.48128,0.00122872,0.00122872,0.00122872
174,470.621,0.60531,0.9806,0.45927,0.88884,0.32412,0.35174,0.32478,0.18761,0.61087,0.34009,0.31479,0.15698,1.38164,3.42695,2.26853,1.45885,0.00122859,0.00122859,0.00122859
175,473.231,0.59203,0.92975,0.49975,0.86755,0.33876,0.35108,0.35094,0.20086,0.36319,0.33385,0.32726,0.16585,1.38671,3.64038,2.3265,1.445,0.00122847,0.00122847,0.00122847
176,475.873,0.60491,1.0071,0.46902,0.87212,0.32181,0.32591,0.33947,0.19642,0.33244,0.32652,0.32969,0.16457,1.39848,3.71158,2.41051,1.4462,0.00122834,0.00122834,0.00122834
177,478.546,0.60938,0.95424,0.48308,0.88531,0.32923,0.35414,0.34422,0.19566,0.33921,0.3609,0.3409,0.16,1.41098,3.68875,2.27057,1.45761,0.00122822,0.00122822,0.00122822
178,481.204,0.58647,0.94027,0.47406,0.86755,0.29845,0.39207,0.36879,0.20925,0.55848,0.40034,0.36327,0.16811,1.39652,3.50222,2.179,1.43929,0.0012281,0.0012281,0.0012281
179,483.842,0.59694,0.96645,0.46093,0.88413,0.47864,0.50272,0.42534,0.24178,0.47844,0.5002,0.39817,0.21342,1.39242,3.23525,2.20282,1.43377,0.00122797,0.00122797,0.00122797
180,486.474,0.6091,1.00756,0.48257,0.88815,0.5293,0.51242,0.45307,0.2692,0.51308,0.48963,0.41801,0.21643,1.41941,3.19806,2.12228,1.46807,0.00122785,0.00122785,0.00122785
181,489.114,0.57334,0.9251,0.44035,0.87003,0.61194,0.44623,0.4702,0.27751,0.60539,0.44372,0.45044,0.22273,1.45114,3.34893,2.07148,1.5056,0.00122773,0.00122773,0.00122773
182,491.76,0.60752,1.08589,0.48891,0.87984,0.60925,0.42179,0.47698,0.26943,0.60026,0.41927,0.45232,0.22128,1.49819,3.34715,2.06371,1.5426,0.0012276,0.0012276,0.0012276
183,494.379,0.63583,1.11526,0.53278,0.90512,0.66707,0.42267,0.47074,0.27644,0.67433,0.42668,0.46163,0.24906,1.47219,3.20195,2.04615,1.50769,0.00122748,0.00122748,0.00122748
184,497.009,0.5891,0.94221,0.48954,0.9072,0.72412,0.40154,0.4609,0.29974,0.73493,0.39913,0.45316,0.22796,1.43958,3.21002,2.04589,1.47716,0.00122735,0.00122735,0.00122735
185,499.681,0.56671,0.97698,0.43429,0.86156,0.63813,0.44051,0.46511,0.30296,0.64262,0.44475,0.45771,0.25007,1.41217,3.31345,2.04089,1.46153,0.00122723,0.00122723,0.00122723
186,502.384,0.58976,0.99952,0.48097,0.86403,0.47343,0.43376,0.40711,0.25928,0.47343,0.43376,0.39524,0.18487,1.37155,3.37964,2.1458,1.43075,0.00122711,0.00122711,0.00122711
187,505.05,0.55923,0.9696,0.4575,0.87433,0.54496,0.41178,0.44486,0.2913,0.5513,0.41984,0.4266,0.20598,1.37274,3.19915,2.24967,1.43209,0.00122698,0.00122698,0.00122698
188,507.683,0.62913,1.04309,0.48835,0.8993,0.47376,0.40977,0.44002,0.26407,0.48582,0.42207,0.42485,0.2305,1.4345,3.10721,2.34589,1.47877,0.00122686,0.00122686,0.00122686
189,510.311,0.64579,1.09981,0.51467,0.91675,0.59466,0.38382,0.44154,0.27313,0.62849,0.40288,0.42221,0.2267,1.44086,3.17897,2.41961,1.50559,0.00122673,0.00122673,0.00122673
190,512.936,0.5821,1.00319,0.45443,0.89081,0.49902,0.46485,0.44635,0.2751,0.56767,0.39989,0.42321,0.23346,1.43106,3.23564,2.52969,1.48769,0.00122661,0.00122661,0.00122661
191,515.578,0.6163,1.02064,0.50135,0.88229,0.4651,0.4678,0.43408,0.26089,0.46684,0.46133,0.40875,0.23851,1.40686,3.21837,2.73957,1.46901,0.00122649,0.00122649,0.00122649
192,518.218,0.59105,1.06683,0.50549,0.88726,0.5334,0.53579,0.4515,0.28992,0.48526,0.46052,0.42396,0.25013,1.39958,3.16969,2.56979,1.45821,0.00122636,0.00122636,0.00122636
193,520.873,0.60228,1.02511,0.48393,0.85851,0.47694,0.50424,0.48385,0.28031,0.8241,0.31305,0.44505,0.26686,1.41402,3.16242,2.34268,1.46808,0.00122624,0.00122624,0.00122624
194,523.583,0.61512,1.02826,0.48965,0.92263,0.58982,0.41887,0.49091,0.26302,0.58487,0.4131,0.45036,0.27461,1.42366,3.21101,2.13746,1.47334,0.00122612,0.00122612,0.00122612
195,526.23,0.5905,1.02549,0.47786,0.89906,0.6138,0.40873,0.4755,0.27295,0.62946,0.40344,0.45516,0.27489,1.42925,3.24127,2.08741,1.48208,0.00122599,0.00122599,0.00122599
196,528.861,0.58862,0.94965,0.45555,0.86101,0.52989,0.4086,0.44195,0.27366,0.55169,0.39813,0.42614,0.22997,1.42212,3.28648,2.17169,1.49029,0.00122587,0.00122587,0.00122587
197,531.506,0.54774,0.88224,0.42898,0.84911,0.5895,0.34697,0.43571,0.25831,0.60797,0.34558,0.41891,0.2223,1.4134,3.17179,2.28004,1.46436,0.00122575,0.00122575,0.00122575
198,534.135,0.60668,0.99361,0.48363,0.86352,0.49136,0.42121,0.39135,0.23926,0.50432,0.36431,0.36682,0.20517,1.36281,2.96873,2.36389,1.41473,0.00122562,0.00122562,0.00122562
199,536.773,0.59434,1.03309,0.47034,0.87693,0.43996,0.40735,0.3528,0.20391,0.44569,0.38881,0.33895,0.17927,1.3742,2.90769,2.43775,1.40256,0.0012255,0.0012255,0.0012255
200,539.411,0.5914,1.03326,0.4612,0.86458,0.35126,0.41082,0.31379,0.18265,0.31715,0.37985,0.29521,0.15391,1.37165,3.02445,2.50499,1.40645,0.00122537,0.00122537,0.00122537
201,542.039,0.57925,0.98859,0.45798,0.85935,0.32347,0.41772,0.33142,0.19124,0.30886,0.40059,0.3119,0.16691,1.37354,3.05243,2.35461,1.39194,0.00122525,0.00122525,0.00122525
202,544.687,0.61199,1.0297,0.48512,0.88898,0.69728,0.31606,0.3526,0.21147,0.68797,0.34067,0.33885,0.17161,1.39455,2.8898,2.22687,1.3814,0.00122513,0.00122513,0.00122513
203,547.329,0.57128,0.92317,0.44126,0.85188,0.34552,0.36736,0.36634,0.2216,0.34552,0.36736,0.35516,0.1834,1.37611,2.8385,1.97551,1.38748,0.001225,0.001225,0.001225
204,549.981,0.6235,1.09008,0.51632,0.87842,0.33239,0.41225,0.36525,0.21461,0.31567,0.40348,0.34779,0.18086,1.32372,2.86601,1.89982,1.40179,0.00122488,0.00122488,0.00122488
205,552.612,0.60233,1.04895,0.45516,0.88168,0.29871,0.35363,0.33354,0.1967,0.29327,0.34543,0.3313,0.1682,1.35247,2.90295,2.09096,1.42233,0.00122476,0.00122476,0.00122476
206,555.241,0.59764,0.97302,0.48737,0.8721,0.36456,0.40496,0.30975,0.18926,0.37464,0.40496,0.31181,0.16607,1.39026,2.82661,2.26307,1.44155,0.00122463,0.00122463,0.00122463
207,557.896,0.57069,0.94213,0.49164,0.86602,0.40289,0.35126,0.33163,0.18928,0.40289,0.35126,0.33119,0.1772,1.44169,2.83402,2.20415,1.49456,0.00122451,0.00122451,0.00122451
208,560.551,0.56009,0.96917,0.47677,0.86866,0.56218,0.38768,0.42077,0.2329,0.57133,0.39164,0.42247,0.24408,1.51742,2.93422,2.0752,1.56741,0.00122438,0.00122438,0.00122438
209,563.185,0.59992,0.98945,0.48864,0.86836,0.58701,0.40731,0.43977,0.25583,0.58701,0.40731,0.43556,0.25585,1.56818,3.10851,2.23723,1.65091,0.00122426,0.00122426,0.00122426
210,565.831,0.57927,0.93161,0.45518,0.86734,0.62012,0.40978,0.4359,0.26672,0.65523,0.40378,0.42566,0.25846,1.5447,3.19356,2.2899,1.65264,0.00122414,0.00122414,0.00122414
211,568.481,0.56346,1.00333,0.44204,0.85413,0.51212,0.4017,0.44974,0.27373,0.51212,0.4017,0.43583,0.24414,1.51238,3.18448,2.16604,1.60291,0.00122401,0.00122401,0.00122401
212,571.145,0.5741,0.93451,0.4498,0.87899,0.48813,0.4179,0.42041,0.24231,0.54956,0.39754,0.38383,0.21498,1.54023,3.26167,2.28803,1.56464,0.00122389,0.00122389,0.00122389
213,573.803,0.58522,1.04611,0.45052,0.88357,0.53493,0.49032,0.45263,0.2607,0.47237,0.38824,0.37248,0.2186,1.4795,3.1664,2.33651,1.48889,0.00122376,0.00122376,0.00122376
214,576.449,0.5884,0.92946,0.45627,0.86778,0.54463,0.47123,0.45232,0.25789,0.44336,0.40126,0.37021,0.208,1.4642,3.07758,2.32165,1.46411,0.00122364,0.00122364,0.00122364
215,579.072,0.57404,0.93397,0.45746,0.88573,0.52673,0.44545,0.44999,0.26451,0.4494,0.36986,0.39174,0.22093,1.50363,3.24076,2.36913,1.49474,0.00122352,0.00122352,0.00122352
216,581.702,0.57778,0.93938,0.45041,0.87027,0.63698,0.37026,0.43487,0.26393,0.78651,0.24737,0.37688,0.21638,1.53818,3.3621,2.59041,1.54067,0.00122339,0.00122339,0.00122339
217,584.352,0.5408,0.92526,0.42111,0.85767,0.64126,0.36212,0.44041,0.2761,0.3959,0.33365,0.3763,0.20687,1.50883,3.43374,2.65689,1.54919,0.00122327,0.00122327,0.00122327
218,587.002,0.54013,0.9119,0.41595,0.85944,0.43164,0.43529,0.424,0.26736,0.38432,0.35701,0.37553,0.20418,1.5554,3.48557,2.61612,1.56328,0.00122315,0.00122315,0.00122315
219,589.637,0.56816,0.93697,0.45885,0.866,0.47908,0.43881,0.42546,0.25172,0.39927,0.37275,0.40376,0.21995,1.55711,3.57592,2.4192,1.56373,0.00122302,0.00122302,0.00122302
220,592.271,0.52867,0.91046,0.44246,0.86235,0.44916,0.4628,0.51348,0.26962,0.4346,0.41124,0.43873,0.23294,1.53134,3.58875,2.21251,1.54747,0.0012229,0.0012229,0.0012229
221,594.928,0.59918,1.0615,0.46939,0.8782,0.64473,0.35545,0.43239,0.26507,0.65036,0.35945,0.42753,0.22793,1.48391,3.5338,1.90466,1.52533,0.00122277,0.00122277,0.00122277
222,597.558,0.53405,0.92722,0.42469,0.84057,0.51217,0.42153,0.44352,0.25239,0.59285,0.38016,0.39998,0.20693,1.52891,3.58327,1.91524,1.61188,0.00122265,0.00122265,0.00122265
223,600.211,0.56786,0.90366,0.44639,0.87378,0.6421,0.39826,0.4273,0.24851,0.6421,0.39826,0.39555,0.19359,1.51897,3.46186,1.99573,1.55917,0.00122253,0.00122253,0.00122253
224,602.842,0.58582,0.96479,0.48013,0.86691,0.57877,0.41773,0.42537,0.23765,0.6125,0.40167,0.4042,0.22404,1.53309,3.40352,1.9959,1.55145,0.0012224,0.0012224,0.0012224
225,605.488,0.53744,0.89973,0.44269,0.86193,0.6448,0.40786,0.4384,0.27152,0.63493,0.39948,0.42418,0.24361,1.4531,3.19991,1.86611,1.5204,0.00122228,0.00122228,0.00122228
226,608.126,0.58432,0.90271,0.45288,0.89359,0.5105,0.488,0.47071,0.28711,0.58615,0.43104,0.44573,0.26029,1.42391,3.01002,1.74484,1.49489,0.00122216,0.00122216,0.00122216
227,610.767,0.54662,0.93163,0.47147,0.85826,0.56764,0.44465,0.46681,0.28277,0.61715,0.42539,0.46616,0.26537,1.45906,2.97554,1.76467,1.51594,0.00122203,0.00122203,0.00122203
228,613.436,0.55572,0.9017,0.47222,0.88194,0.66103,0.42741,0.45034,0.28714,0.6404,0.44064,0.45779,0.26743,1.44258,2.98301,1.85285,1.5196,0.00122191,0.00122191,0.00122191
229,616.047,0.58466,1.13594,0.47657,0.86941,0.59318,0.44089,0.45258,0.28742,0.59068,0.43706,0.44713,0.26303,1.41602,2.9271,1.97028,1.48604,0.00122178,0.00122178,0.00122178
230,618.665,0.58097,1.01679,0.51848,0.88598,0.6349,0.42695,0.44072,0.26983,0.6314,0.42312,0.43597,0.23041,1.43444,3.00089,2.11052,1.46474,0.00122166,0.00122166,0.00122166
231,621.312,0.52754,0.90096,0.45111,0.86162,0.64867,0.38453,0.42206,0.26129,0.67665,0.38746,0.42656,0.2104,1.42025,3.08074,2.10971,1.46275,0.00122154,0.00122154,0.00122154
232,623.961,0.52167,0.90878,0.4407,0.8529,0.63229,0.40259,0.41137,0.25596,0.65342,0.40129,0.41535,0.19292,1.42108,3.09239,2.01307,1.47911,0.00122141,0.00122141,0.00122141
233,626.63,0.56115,1.00385,0.44404,0.86247,0.44217,0.44814,0.35413,0.21366,0.49201,0.39374,0.33695,0.15612,1.45155,3.27043,2.02906,1.55843,0.00122129,0.00122129,0.00122129
234,629.251,0.54619,0.94057,0.43907,0.84925,0.51056,0.34309,0.32424,0.19942,0.49317,0.34108,0.30071,0.13687,1.42385,3.43226,2.12536,1.56943,0.00122117,0.00122117,0.00122117
235,631.892,0.55808,0.93103,0.45728,0.85385,0.55991,0.33465,0.35667,0.2341,0.53305,0.3271,0.33808,0.15438,1.41453,3.42468,2.12382,1.54492,0.00122104,0.00122104,0.00122104
236,634.557,0.60598,0.93644,0.48414,0.8827,0.50931,0.36462,0.37236,0.25093,0.49212,0.35273,0.35796,0.16362,1.40365,3.28508,2.0559,1.5066,0.00122092,0.00122092,0.00122092
237,637.199,0.57883,0.9419,0.43381,0.85965,0.57518,0.39809,0.40645,0.2511,0.56503,0.39003,0.39797,0.18139,1.42313,3.10838,1.98799,1.49596,0.00122079,0.00122079,0.00122079
238,639.85,0.58526,1.00192,0.43481,0.88509,0.5889,0.43541,0.42168,0.25595,0.5889,0.43541,0.42292,0.18819,1.43461,3.03576,1.91959,1.52577,0.00122067,0.00122067,0.00122067
239,642.497,0.57035,1.06,0.47552,0.88289,0.6731,0.41553,0.46315,0.2641,0.6731,0.41553,0.45546,0.20592,1.42335,2.90865,1.90247,1.4917,0.00122055,0.00122055,0.00122055
240,645.143,0.54043,0.8702,0.43852,0.86496,0.69866,0.41983,0.49936,0.28374,0.69088,0.4129,0.45992,0.22825,1.42739,2.84787,1.94047,1.47655,0.00122042,0.00122042,0.00122042
241,647.77,0.59063,0.90789,0.48617,0.87815,0.59352,0.4253,0.47974,0.2654,0.55527,0.44093,0.44095,0.21612,1.43401,2.86666,1.99352,1.47989,0.0012203,0.0012203,0.0012203
242,650.426,0.57987,0.94826,0.46239,0.85483,0.50714,0.46413,0.45763,0.25087,0.49417,0.44801,0.40325,0.19671,1.4027,2.92035,2.00587,1.48816,0.00122018,0.00122018,0.00122018
243,653.051,0.62613,0.98064,0.50541,0.87228,0.56554,0.44515,0.44484,0.2403,0.56221,0.44132,0.39788,0.19034,1.3876,2.86911,2.00879,1.47812,0.00122005,0.00122005,0.00122005
244,655.686,0.54648,0.90518,0.43668,0.87144,0.4842,0.45446,0.45405,0.24073,0.50659,0.45252,0.41103,0.19102,1.37502,2.85232,2.17708,1.45585,0.00121993,0.00121993,0.00121993
245,658.336,0.55071,0.98474,0.43909,0.86122,0.56424,0.40138,0.41033,0.24096,0.57301,0.40309,0.42305,0.204,1.40536,2.88386,2.333,1.4657,0.00121981,0.00121981,0.00121981
246,661.004,0.58483,0.88674,0.43454,0.88642,0.54956,0.39163,0.43063,0.26164,0.54064,0.39061,0.42112,0.20887,1.38993,3.02049,2.35485,1.46362,0.00121968,0.00121968,0.00121968
247,663.627,0.53517,0.84277,0.40436,0.83904,0.5499,0.3693,0.4452,0.27303,0.59698,0.36953,0.41505,0.20935,1.40105,3.11094,2.3701,1.46771,0.00121956,0.00121956,0.00121956
248,666.281,0.5147,0.9373,0.41261,0.86566,0.55047,0.39264,0.4367,0.26636,0.54391,0.40005,0.41518,0.22349,1.39188,3.02281,2.30924,1.45244,0.00121943,0.00121943,0.00121943
249,668.939,0.56432,0.95542,0.42815,0.86056,0.67105,0.33375,0.41068,0.24731,0.67105,0.33375,0.3987,0.19841,1.37372,2.90827,2.32682,1.41636,0.00121931,0.00121931,0.00121931
250,671.568,0.54354,0.9147,0.46386,0.86345,0.46523,0.36956,0.38688,0.24693,0.48242,0.38056,0.38738,0.18299,1.34044,2.93137,2.38876,1.4009,0.00121919,0.00121919,0.00121919
251,674.197,0.58242,0.96859,0.47776,0.88373,0.54846,0.32137,0.3724,0.22861,0.56964,0.3243,0.35985,0.16851,1.37714,3.02656,2.48544,1.41874,0.00121906,0.00121906,0.00121906
252,676.816,0.5207,0.8403,0.41232,0.84756,0.58523,0.31203,0.36214,0.23083,0.59509,0.32309,0.3588,0.17056,1.38069,3.03426,2.59804,1.44861,0.00121894,0.00121894,0.00121894
253,679.463,0.54269,0.9164,0.43139,0.87261,0.5743,0.3011,0.35856,0.22225,0.60912,0.30785,0.35549,0.18147,1.43891,3.04196,2.72344,1.50348,0.00121882,0.00121882,0.00121882
254,682.102,0.52841,0.85958,0.42618,0.88044,0.43323,0.32035,0.35559,0.22752,0.44392,0.31732,0.34969,0.21055,1.46756,2.98847,2.90659,1.53691,0.00121869,0.00121869,0.00121869
255,684.732,0.48673,0.76805,0.40053,0.84564,0.59436,0.27448,0.35411,0.22746,0.59436,0.27448,0.35572,0.22245,1.49098,2.98183,2.96975,1.56187,0.00121857,0.00121857,0.00121857
256,687.374,0.54164,0.85155,0.41952,0.85898,0.64137,0.27662,0.30421,0.18846,0.64137,0.27662,0.29903,0.16014,1.50767,3.09745,3.2563,1.5662,0.00121844,0.00121844,0.00121844
257,690.028,0.53259,0.87997,0.42239,0.83529,0.45909,0.27009,0.30667,0.19209,0.45909,0.27009,0.29929,0.15724,1.50384,3.19137,3.26993,1.52414,0.00121832,0.00121832,0.00121832
258,692.674,0.5312,0.864,0.41759,0.87542,0.5407,0.2891,0.30785,0.18429,0.52766,0.28103,0.30887,0.1438,1.49787,3.14854,2.91219,1.53565,0.0012182,0.0012182,0.0012182
259,695.347,0.56576,0.88949,0.43228,0.87883,0.4711,0.3164,0.30825,0.17649,0.49928,0.32603,0.31366,0.15292,1.49734,3.0782,2.61521,1.54534,0.00121807,0.00121807,0.00121807
260,697.976,0.54252,0.87653,0.4758,0.86243,0.43916,0.31771,0.31062,0.18849,0.45556,0.32447,0.31696,0.16322,1.48717,3.16454,2.51275,1.53561,0.00121795,0.00121795,0.00121795
261,700.639,0.54852,0.9604,0.478,0.86009,0.51283,0.32952,0.32545,0.19173,0.53849,0.33993,0.33114,0.16913,1.51989,3.35881,2.44409,1.54784,0.00121783,0.00121783,0.00121783
262,703.286,0.52876,0.875,0.40778,0.86617,0.45799,0.3537,0.34894,0.19054,0.46039,0.34846,0.32961,0.15598,1.53515,3.47054,2.45161,1.57665,0.0012177,0.0012177,0.0012177
263,705.936,0.56017,1.00628,0.46589,0.88457,0.45526,0.37428,0.36567,0.20449,0.43375,0.36521,0.34761,0.16513,1.5281,3.50871,2.41524,1.58654,0.00121758,0.00121758,0.00121758
264,708.595,0.51033,0.87341,0.40163,0.83812,0.66696,0.33765,0.42157,0.24814,0.69698,0.34414,0.41533,0.20848,1.50468,3.39906,2.27462,1.53815,0.00121745,0.00121745,0.00121745
