epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
132,665.27,0.73454,1.0945,0.55848,0.90243,0.47236,0.41996,0.41219,0.26575,0.47236,0.41996,0.41548,0.23684,1.33956,2.43918,2.08152,1.29841,0.00987031,0.00987031,0.00987031
133,670.269,0.73445,1.1115,0.55853,0.8944,0.6826,0.35307,0.41391,0.29083,0.6826,0.35307,0.42298,0.26525,1.32319,2.52138,2.03254,1.29838,0.00986932,0.00986932,0.00986932
134,675.284,0.75159,1.15126,0.56794,0.92035,0.49756,0.4653,0.45722,0.31658,0.51782,0.4941,0.46399,0.28204,1.38414,2.60008,1.88798,1.33197,0.00986833,0.00986833,0.00986833
135,680.319,0.71277,1.11948,0.54215,0.88102,0.43468,0.50915,0.46264,0.31857,0.57142,0.39822,0.44968,0.29321,1.30301,2.503,1.84545,1.28509,0.00986734,0.00986734,0.00986734
136,685.354,0.73087,1.10591,0.5418,0.90307,0.39633,0.5645,0.44954,0.31478,0.42176,0.51212,0.45047,0.28164,1.34496,2.46775,1.87055,1.28995,0.00986635,0.00986635,0.00986635
137,690.388,0.73117,1.12444,0.55218,0.886,0.48511,0.38822,0.39978,0.29312,0.48511,0.38822,0.40075,0.25229,1.31906,2.55389,2.11605,1.25987,0.00986536,0.00986536,0.00986536
138,695.41,0.74102,1.04268,0.53945,0.89238,0.523,0.43828,0.43245,0.29063,0.54863,0.45217,0.44429,0.26878,1.23435,2.55204,1.91877,1.23995,0.00986437,0.00986437,0.00986437
139,700.468,0.72955,1.09078,0.52866,0.89848,0.52964,0.4334,0.41042,0.27343,0.51006,0.42037,0.39922,0.23386,1.30553,2.4999,2.1175,1.26804,0.00986338,0.00986338,0.00986338
140,705.475,0.71105,1.05751,0.53584,0.89358,0.3891,0.4426,0.41296,0.29245,0.38402,0.43978,0.40257,0.26472,1.33739,2.64514,2.27323,1.26917,0.00986239,0.00986239,0.00986239
141,710.52,0.67962,1.03041,0.50455,0.8787,0.40691,0.4176,0.40566,0.29299,0.52098,0.38965,0.41002,0.27215,1.2439,2.64487,2.1159,1.22939,0.0098614,0.0098614,0.0098614
142,715.532,0.71084,1.02601,0.52671,0.8927,0.49975,0.38434,0.40301,0.28349,0.52775,0.39021,0.39822,0.27226,1.45828,2.84751,2.46588,1.33626,0.00986041,0.00986041,0.00986041
143,720.575,0.72101,1.07108,0.54106,0.89234,0.41717,0.28533,0.32068,0.23086,0.53235,0.29922,0.34118,0.24054,1.52454,2.81304,3.02246,1.41599,0.00985942,0.00985942,0.00985942
144,725.586,0.71418,1.09263,0.56147,0.8952,0.3015,0.27356,0.28707,0.20092,0.56316,0.25077,0.30643,0.21759,1.41669,2.59103,3.07962,1.32804,0.00985843,0.00985843,0.00985843
145,730.623,0.67207,1.03592,0.55279,0.8749,0.51488,0.41578,0.40171,0.27224,0.46094,0.46376,0.40496,0.27783,1.37228,2.42906,1.96617,1.34513,0.00985744,0.00985744,0.00985744
146,735.675,0.73447,1.08045,0.54662,0.89861,0.45054,0.47091,0.44162,0.31438,0.4553,0.46802,0.43088,0.29071,1.28246,2.3431,1.70394,1.31703,0.00985645,0.00985645,0.00985645
147,740.721,0.72199,1.07118,0.54436,0.87486,0.38278,0.49776,0.45069,0.32599,0.3826,0.49526,0.44515,0.29689,1.2851,2.37964,1.87667,1.29517,0.00985546,0.00985546,0.00985546
148,745.756,0.69294,1.07374,0.51052,0.89001,0.41457,0.51087,0.45792,0.33307,0.40777,0.49897,0.45254,0.31595,1.26174,2.39599,1.86233,1.28856,0.00985447,0.00985447,0.00985447
149,750.807,0.74139,1.14871,0.52915,0.8869,0.39709,0.51998,0.4452,0.31187,0.39709,0.51998,0.44691,0.30307,1.2795,2.40869,1.71964,1.34874,0.00985348,0.00985348,0.00985348
150,755.875,0.69471,1.04441,0.51189,0.8673,0.42969,0.51624,0.47099,0.32423,0.47845,0.44852,0.46055,0.31434,1.25382,2.33506,1.66192,1.32319,0.00985249,0.00985249,0.00985249
151,760.871,0.73113,1.02155,0.55612,0.89193,0.45636,0.49868,0.45005,0.3161,0.4652,0.51092,0.46434,0.29171,1.24932,2.29874,1.76476,1.31882,0.0098515,0.0098515,0.0098515
152,765.92,0.7247,1.01522,0.5646,0.89279,0.43844,0.45463,0.4339,0.30845,0.44742,0.46517,0.43757,0.28956,1.28761,2.14294,2.03854,1.31526,0.00985051,0.00985051,0.00985051
153,770.967,0.68355,1.05288,0.51484,0.88587,0.51445,0.46397,0.44217,0.29133,0.49684,0.45801,0.43573,0.28621,1.32862,2.1761,1.9168,1.29281,0.00984952,0.00984952,0.00984952
154,776.006,0.67563,1.02377,0.51703,0.90355,0.45558,0.45924,0.45229,0.3002,0.40952,0.43223,0.43557,0.28977,1.42439,2.25812,2.03707,1.35855,0.00984853,0.00984853,0.00984853
155,781.026,0.72828,1.0784,0.52252,0.88906,0.42956,0.51532,0.48671,0.32537,0.42725,0.51687,0.47433,0.3121,1.3397,2.29318,2.06517,1.29019,0.00984754,0.00984754,0.00984754
156,786.08,0.67697,0.99988,0.50636,0.87689,0.56976,0.45031,0.4874,0.32296,0.52382,0.42989,0.46346,0.31364,1.3512,2.39145,2.0726,1.2924,0.00984655,0.00984655,0.00984655
157,791.088,0.67534,1.03286,0.51805,0.88667,0.55666,0.47875,0.47827,0.31627,0.50759,0.4462,0.45135,0.29022,1.35287,2.55367,2.05758,1.3042,0.00984556,0.00984556,0.00984556
158,796.129,0.68835,1.06174,0.5002,0.88862,0.43482,0.60014,0.47716,0.30706,0.40255,0.54997,0.44269,0.28308,1.31811,2.69582,2.08166,1.27641,0.00984457,0.00984457,0.00984457
159,801.167,0.69349,1.05101,0.51189,0.87853,0.44793,0.51128,0.44119,0.29598,0.42086,0.4766,0.41897,0.26651,1.2945,2.63075,2.097,1.26183,0.00984358,0.00984358,0.00984358
160,806.244,0.70576,1.06693,0.50059,0.88346,0.4517,0.54288,0.44633,0.29466,0.44811,0.54749,0.45505,0.26147,1.35354,2.59945,2.11753,1.30046,0.00984259,0.00984259,0.00984259
161,811.288,0.69567,1.07867,0.50554,0.8814,0.39888,0.44986,0.4303,0.28744,0.41128,0.51655,0.43685,0.26971,1.36025,2.49252,2.19264,1.30275,0.0098416,0.0098416,0.0098416
162,816.33,0.67478,0.97436,0.50492,0.88348,0.51158,0.40122,0.42256,0.28514,0.49451,0.38256,0.40973,0.26292,1.33003,2.56781,2.31927,1.25043,0.00984061,0.00984061,0.00984061
163,821.372,0.70438,1.07316,0.51197,0.89137,0.46403,0.46418,0.47934,0.32231,0.5077,0.43555,0.47386,0.31933,1.28179,2.53738,1.95857,1.2555,0.00983962,0.00983962,0.00983962
164,826.402,0.66184,1.08546,0.50171,0.89814,0.50799,0.49156,0.47303,0.31971,0.54399,0.48679,0.4771,0.31186,1.33888,2.5392,1.97561,1.30756,0.00983863,0.00983863,0.00983863
165,831.433,0.7014,1.05412,0.51593,0.87822,0.49592,0.46365,0.4718,0.32727,0.59574,0.4536,0.46857,0.30276,1.32805,2.57371,1.96905,1.2812,0.00983764,0.00983764,0.00983764
166,836.498,0.68092,1.03747,0.48775,0.88703,0.49915,0.44964,0.4436,0.30998,0.4896,0.43774,0.42593,0.28943,1.34819,2.48137,1.89438,1.31189,0.00983665,0.00983665,0.00983665
167,841.521,0.69684,1.07004,0.50956,0.88572,0.42416,0.49162,0.42334,0.30722,0.42072,0.49883,0.42731,0.27984,1.34178,2.45992,2.02407,1.315,0.00983566,0.00983566,0.00983566
168,846.56,0.72125,1.17164,0.57463,0.90979,0.45483,0.4587,0.42057,0.28685,0.42743,0.46575,0.42054,0.27683,1.33789,2.3995,1.96703,1.3371,0.00983467,0.00983467,0.00983467
169,851.601,0.69062,1.10266,0.51363,0.89053,0.41422,0.47757,0.42915,0.30424,0.43847,0.50282,0.4448,0.27862,1.34944,2.23398,2.07876,1.32366,0.00983368,0.00983368,0.00983368
170,856.648,0.65749,0.99963,0.48595,0.87816,0.35996,0.51052,0.39509,0.27254,0.36767,0.52036,0.40988,0.26287,1.38194,2.23672,2.31742,1.3205,0.00983269,0.00983269,0.00983269
171,861.707,0.70371,1.00249,0.51543,0.88056,0.43737,0.39553,0.41407,0.30164,0.42563,0.38362,0.41262,0.26755,1.24575,2.1681,2.1348,1.24572,0.0098317,0.0098317,0.0098317
172,866.741,0.68903,1.01112,0.53593,0.87624,0.42526,0.51918,0.4426,0.31957,0.41698,0.50766,0.43941,0.29201,1.25583,2.19264,1.95361,1.24249,0.00983071,0.00983071,0.00983071
173,871.755,0.66193,1.00302,0.50957,0.86633,0.4762,0.43572,0.43062,0.29829,0.49153,0.41202,0.4236,0.28618,1.27074,2.38709,2.04034,1.25679,0.00982972,0.00982972,0.00982972
174,876.779,0.66899,0.99139,0.48288,0.87706,0.42692,0.49313,0.42446,0.2884,0.40689,0.47265,0.41431,0.25464,1.30999,2.58573,2.01335,1.27847,0.00982873,0.00982873,0.00982873
175,881.785,0.65349,0.98368,0.46966,0.87143,0.3723,0.43505,0.39146,0.26288,0.33376,0.46453,0.38739,0.25003,1.3569,2.60888,2.11283,1.31606,0.00982774,0.00982774,0.00982774
176,886.841,0.65992,1.04588,0.48987,0.88847,0.51417,0.36783,0.39336,0.2739,0.51417,0.36783,0.38537,0.25064,1.29792,2.53701,2.15779,1.27555,0.00982675,0.00982675,0.00982675
177,891.875,0.66327,1.06487,0.49213,0.88233,0.45743,0.39836,0.39108,0.27522,0.40767,0.43636,0.39408,0.25013,1.33958,2.52731,2.1411,1.30707,0.00982576,0.00982576,0.00982576
178,896.919,0.65623,1.00351,0.47921,0.8583,0.49549,0.40868,0.45501,0.30541,0.49549,0.40868,0.45832,0.28983,1.32633,2.37083,2.01468,1.31491,0.00982477,0.00982477,0.00982477
179,901.986,0.66654,0.98737,0.51624,0.87253,0.51085,0.37832,0.39339,0.25666,0.4039,0.5447,0.40837,0.24152,1.37653,2.27074,2.01464,1.33288,0.00982378,0.00982378,0.00982378
180,907.012,0.68589,1.03808,0.52423,0.87586,0.4285,0.47937,0.44052,0.27913,0.51286,0.4265,0.4425,0.279,1.38682,2.28972,1.9561,1.34542,0.00982279,0.00982279,0.00982279
181,912.083,0.66425,1.03244,0.48844,0.87393,0.566,0.34117,0.42489,0.27819,0.42226,0.41296,0.43366,0.27525,1.43542,2.27542,2.19712,1.37132,0.0098218,0.0098218,0.0098218
182,917.153,0.64676,1.01394,0.47008,0.86529,0.37584,0.46935,0.40935,0.27454,0.37119,0.46883,0.40522,0.26464,1.43242,2.324,2.3721,1.37208,0.00982081,0.00982081,0.00982081
183,922.19,0.64482,1.01747,0.49412,0.87833,0.4248,0.48742,0.45446,0.29647,0.40866,0.46361,0.43535,0.29499,1.35799,2.38959,2.25083,1.34133,0.00981982,0.00981982,0.00981982
184,927.251,0.65883,1.00091,0.48692,0.87323,0.29302,0.40628,0.33861,0.21439,0.35122,0.4063,0.33875,0.21947,1.51136,2.43497,2.69892,1.41484,0.00981883,0.00981883,0.00981883
185,932.279,0.60763,0.99256,0.45412,0.86936,0.46473,0.46233,0.42306,0.29144,0.46633,0.48781,0.4229,0.26569,1.31021,2.32838,2.21266,1.31451,0.00981784,0.00981784,0.00981784
186,937.326,0.6564,0.95074,0.48072,0.86267,0.44885,0.45489,0.41484,0.29384,0.45042,0.44117,0.40795,0.26777,1.29231,2.40991,2.2989,1.30092,0.00981685,0.00981685,0.00981685
187,942.362,0.67888,1.00617,0.5078,0.87927,0.38659,0.46748,0.39636,0.26653,0.37487,0.45525,0.3755,0.24969,1.41959,2.52913,2.39189,1.3573,0.00981586,0.00981586,0.00981586
188,947.37,0.67392,0.96985,0.51156,0.88996,0.54916,0.36843,0.43069,0.30475,0.38921,0.4611,0.41373,0.26983,1.31981,2.45682,2.25241,1.31461,0.00981487,0.00981487,0.00981487
189,952.405,0.65069,1.01436,0.49687,0.87466,0.58653,0.34781,0.38515,0.26147,0.43489,0.40443,0.3734,0.24082,1.41405,2.5237,2.44263,1.34459,0.00981388,0.00981388,0.00981388
190,957.449,0.66372,0.97425,0.4896,0.88035,0.51828,0.37441,0.39207,0.26984,0.51828,0.37441,0.39039,0.23921,1.40016,2.48621,2.29072,1.35504,0.00981289,0.00981289,0.00981289
191,962.517,0.6585,0.95354,0.48992,0.8731,0.40392,0.53064,0.41619,0.27544,0.41841,0.5198,0.40739,0.24136,1.30225,2.47815,2.04784,1.3422,0.0098119,0.0098119,0.0098119
192,967.544,0.67358,1.11908,0.51545,0.8996,0.44209,0.52651,0.44091,0.29313,0.43146,0.51406,0.42339,0.27881,1.32039,2.63357,2.03553,1.34367,0.00981091,0.00981091,0.00981091
193,972.593,0.62249,0.96624,0.48296,0.86697,0.58484,0.36653,0.4508,0.3024,0.4742,0.46953,0.47206,0.30348,1.31309,2.57498,2.0283,1.32482,0.00980992,0.00980992,0.00980992
194,977.654,0.65883,1.05256,0.49363,0.88125,0.47363,0.45472,0.45004,0.30728,0.47372,0.45791,0.44654,0.3027,1.37967,2.58359,2.15586,1.3672,0.00980893,0.00980893,0.00980893
195,982.699,0.64909,1.00653,0.48237,0.86538,0.62753,0.41644,0.43829,0.29671,0.62639,0.41664,0.43699,0.26877,1.31729,2.53657,2.23242,1.30783,0.00980794,0.00980794,0.00980794
196,987.747,0.65071,0.98459,0.47958,0.87318,0.46181,0.52429,0.43355,0.28238,0.4992,0.54578,0.44704,0.28821,1.38715,2.41972,2.36083,1.36631,0.00980695,0.00980695,0.00980695
197,992.738,0.59268,0.9095,0.46864,0.86032,0.46767,0.49731,0.41627,0.27682,0.53458,0.47079,0.42932,0.26657,1.49815,2.5017,2.34945,1.40306,0.00980596,0.00980596,0.00980596
198,997.783,0.67826,1.05521,0.49693,0.88336,0.42145,0.52587,0.45276,0.29017,0.42363,0.47284,0.41835,0.28332,1.32223,2.52463,2.11406,1.31723,0.00980497,0.00980497,0.00980497
199,1002.83,0.66834,1.05545,0.49152,0.8869,0.5031,0.51679,0.44356,0.28918,0.53938,0.51805,0.45147,0.27628,1.32416,2.57616,2.17817,1.30471,0.00980398,0.00980398,0.00980398
200,1007.85,0.66386,0.9168,0.49068,0.86801,0.43707,0.44388,0.36211,0.22865,0.44378,0.42887,0.35667,0.2245,1.41238,2.66669,2.54339,1.33447,0.00980299,0.00980299,0.00980299
201,1012.91,0.62876,0.95522,0.46719,0.85466,0.42321,0.4647,0.4072,0.26381,0.41966,0.4574,0.39833,0.26348,1.39753,2.62527,2.51445,1.3217,0.009802,0.009802,0.009802
202,1017.99,0.64387,0.98554,0.46236,0.85733,0.48453,0.42293,0.39224,0.25389,0.46439,0.40427,0.38961,0.24834,1.37327,2.62466,2.33894,1.3166,0.00980101,0.00980101,0.00980101
203,1023.04,0.65394,0.99704,0.4967,0.87024,0.4118,0.50304,0.43625,0.29794,0.4095,0.5025,0.4424,0.28533,1.32038,2.56026,2.22701,1.28598,0.00980002,0.00980002,0.00980002
204,1028.06,0.65445,1.0877,0.49125,0.86113,0.46464,0.4342,0.44554,0.30091,0.46478,0.43734,0.45107,0.28787,1.35023,2.57563,2.31638,1.30107,0.00979903,0.00979903,0.00979903
205,1033.13,0.63135,0.95885,0.46049,0.86042,0.5079,0.42999,0.48104,0.32982,0.42397,0.52735,0.48552,0.31316,1.33778,2.54554,2.05538,1.28224,0.00979804,0.00979804,0.00979804
206,1038.17,0.68097,1.03553,0.50745,0.87604,0.56149,0.45336,0.48923,0.32903,0.54806,0.44146,0.48834,0.30737,1.25659,2.55506,1.93686,1.25628,0.00979705,0.00979705,0.00979705
207,1043.25,0.63346,0.95974,0.48717,0.86157,0.67012,0.40001,0.49933,0.33619,0.64901,0.38837,0.48422,0.31148,1.25395,2.57499,2.01057,1.22872,0.00979606,0.00979606,0.00979606
208,1048.34,0.63967,0.89975,0.46645,0.87713,0.5912,0.41709,0.48419,0.30872,0.47409,0.45211,0.44812,0.27722,1.31126,2.66469,2.0176,1.27042,0.00979507,0.00979507,0.00979507
209,1053.4,0.64603,0.89916,0.46269,0.8648,0.60045,0.47887,0.51032,0.32866,0.55142,0.45469,0.45826,0.29861,1.34434,2.66873,1.97726,1.31483,0.00979408,0.00979408,0.00979408
210,1058.45,0.66982,0.94322,0.49488,0.86723,0.53792,0.4819,0.50057,0.32123,0.53993,0.48136,0.48551,0.30442,1.32055,2.70608,2.00454,1.31898,0.00979309,0.00979309,0.00979309
211,1063.51,0.65291,0.97992,0.49462,0.8618,0.63722,0.45647,0.49147,0.32824,0.6427,0.45999,0.49485,0.31324,1.27591,2.64537,2.01291,1.27291,0.0097921,0.0097921,0.0097921
212,1068.54,0.60403,0.92211,0.44761,0.86671,0.61744,0.44958,0.47834,0.31582,0.60291,0.43768,0.44695,0.27547,1.29342,2.64433,1.97041,1.28044,0.00979111,0.00979111,0.00979111
213,1073.6,0.60506,0.89106,0.44272,0.86106,0.49257,0.48157,0.46423,0.30285,0.48297,0.4699,0.44462,0.28348,1.27221,2.58959,1.95009,1.28039,0.00979012,0.00979012,0.00979012
214,1078.63,0.62479,0.92278,0.44926,0.86119,0.56972,0.40121,0.4565,0.30924,0.59003,0.4043,0.44921,0.30247,1.29769,2.46172,2.0294,1.30261,0.00978913,0.00978913,0.00978913
215,1083.69,0.63166,1.017,0.46658,0.86892,0.62406,0.4029,0.46273,0.33272,0.61309,0.39124,0.45694,0.30957,1.26035,2.40646,1.97697,1.27275,0.00978814,0.00978814,0.00978814
216,1088.73,0.6192,0.96522,0.4609,0.86836,0.69391,0.40291,0.46003,0.31349,0.67942,0.39101,0.45692,0.29814,1.31328,2.3458,2.0126,1.29977,0.00978715,0.00978715,0.00978715
217,1093.77,0.64466,0.94586,0.48156,0.8708,0.55439,0.41119,0.43296,0.3043,0.41094,0.49741,0.41705,0.28367,1.31745,2.34919,2.10298,1.31103,0.00978616,0.00978616,0.00978616
218,1098.84,0.64606,0.94402,0.48119,0.8592,0.61143,0.44351,0.45902,0.32339,0.60053,0.4316,0.43649,0.30701,1.28713,2.32406,2.09115,1.30745,0.00978517,0.00978517,0.00978517
219,1103.87,0.64115,0.95002,0.49408,0.87366,0.53055,0.46868,0.47494,0.33197,0.47292,0.4496,0.43383,0.305,1.29494,2.43888,2.00804,1.305,0.00978418,0.00978418,0.00978418
220,1108.92,0.64838,0.92014,0.48332,0.86956,0.46339,0.41781,0.42354,0.2935,0.39887,0.45809,0.40455,0.27385,1.30189,2.49988,1.96854,1.30431,0.00978319,0.00978319,0.00978319
221,1113.98,0.63636,0.91536,0.47578,0.85998,0.59704,0.4454,0.45953,0.31495,0.56741,0.40427,0.43683,0.29035,1.3005,2.57685,1.96581,1.3198,0.0097822,0.0097822,0.0097822
222,1119.06,0.6529,0.94759,0.45653,0.8505,0.66502,0.42593,0.48645,0.32596,0.57284,0.4204,0.458,0.30999,1.34957,2.71601,2.07093,1.34119,0.00978121,0.00978121,0.00978121
223,1124.13,0.61644,0.95233,0.4531,0.85776,0.57216,0.40304,0.45957,0.28799,0.53808,0.38915,0.43117,0.28991,1.4001,2.93061,2.28107,1.36076,0.00978022,0.00978022,0.00978022
224,1129.19,0.59707,0.91598,0.46048,0.86143,0.58582,0.43045,0.4579,0.32524,0.52919,0.41862,0.42571,0.29907,1.30453,2.66679,2.30096,1.29208,0.00977923,0.00977923,0.00977923
225,1134.24,0.60454,0.96018,0.45432,0.86542,0.59783,0.43592,0.4897,0.33836,0.57442,0.40353,0.4573,0.31036,1.24162,2.40796,2.15766,1.26705,0.00977824,0.00977824,0.00977824
226,1139.26,0.61164,0.90149,0.46349,0.86286,0.76011,0.389,0.48921,0.32726,0.74604,0.37709,0.47066,0.30926,1.30142,2.35318,2.10871,1.30854,0.00977725,0.00977725,0.00977725
227,1144.33,0.62496,0.94872,0.45707,0.8572,0.64531,0.39663,0.46086,0.3218,0.63214,0.38513,0.44214,0.30288,1.25284,2.45186,2.17163,1.30698,0.00977626,0.00977626,0.00977626
228,1149.4,0.62439,0.91631,0.4778,0.8712,0.54049,0.38958,0.44122,0.30247,0.56197,0.39409,0.41999,0.29419,1.24652,2.43063,2.23096,1.29556,0.00977527,0.00977527,0.00977527
229,1154.43,0.62473,0.91799,0.4602,0.85936,0.62643,0.38201,0.4528,0.30874,0.62643,0.38201,0.43997,0.29334,1.24557,2.50618,2.24643,1.25988,0.00977428,0.00977428,0.00977428
230,1159.47,0.64292,0.96872,0.45644,0.85996,0.71549,0.35675,0.44982,0.31459,0.6609,0.36181,0.4286,0.29256,1.25202,2.65598,2.37506,1.23848,0.00977329,0.00977329,0.00977329
231,1164.5,0.62594,0.89737,0.45216,0.84807,0.70131,0.34651,0.43842,0.30307,0.601,0.38342,0.42594,0.28542,1.32754,2.87767,2.35086,1.31061,0.0097723,0.0097723,0.0097723
232,1169.55,0.61247,0.93549,0.44849,0.85683,0.64632,0.34179,0.43919,0.31107,0.55856,0.34231,0.41783,0.28534,1.32722,2.86058,2.23811,1.30307,0.00977131,0.00977131,0.00977131
233,1174.6,0.6298,0.86367,0.45623,0.8536,0.60363,0.37777,0.44556,0.31839,0.54221,0.36388,0.42838,0.30452,1.33089,2.69819,2.23584,1.31345,0.00977032,0.00977032,0.00977032
234,1179.64,0.61739,0.93495,0.45407,0.86125,0.66135,0.35521,0.45075,0.32172,0.64152,0.3641,0.45761,0.28644,1.33296,2.70117,2.2596,1.32817,0.00976933,0.00976933,0.00976933
235,1184.68,0.62403,0.94723,0.45857,0.87302,0.57417,0.39746,0.46192,0.32449,0.535,0.39371,0.44236,0.28062,1.28797,2.47258,2.11868,1.28695,0.00976834,0.00976834,0.00976834
236,1189.7,0.57433,0.85728,0.43765,0.86108,0.54189,0.41816,0.44056,0.30096,0.48757,0.40427,0.42145,0.2685,1.29684,2.40442,2.13917,1.2995,0.00976735,0.00976735,0.00976735
237,1194.73,0.61654,0.87907,0.45065,0.86125,0.58073,0.43215,0.4767,0.32647,0.50689,0.37669,0.45319,0.30302,1.27955,2.4432,2.23271,1.28843,0.00976636,0.00976636,0.00976636
238,1199.78,0.59896,0.89801,0.45224,0.86309,0.47756,0.48904,0.45391,0.30951,0.55502,0.38733,0.44399,0.30765,1.29081,2.43184,2.27245,1.31117,0.00976537,0.00976537,0.00976537
239,1204.8,0.62945,1.01155,0.46178,0.86308,0.5703,0.46926,0.48814,0.34311,0.71803,0.39323,0.46437,0.30988,1.27258,2.27287,2.1251,1.30975,0.00976438,0.00976438,0.00976438
240,1209.88,0.55165,0.8667,0.43223,0.85366,0.44226,0.50146,0.47189,0.33892,0.40413,0.47166,0.44663,0.30743,1.26277,2.21311,2.25744,1.30589,0.00976339,0.00976339,0.00976339
241,1214.93,0.63551,0.92668,0.46575,0.86685,0.47393,0.41094,0.4485,0.31838,0.54005,0.44603,0.50774,0.31467,1.29427,2.34789,2.13558,1.34007,0.0097624,0.0097624,0.0097624
242,1219.97,0.65656,0.94644,0.48729,0.86789,0.52413,0.44032,0.45317,0.31945,0.57571,0.46474,0.47909,0.29851,1.25595,2.3632,2.11367,1.29747,0.00976141,0.00976141,0.00976141
243,1225.03,0.5858,0.84206,0.4355,0.85499,0.57004,0.45871,0.46892,0.31643,0.57004,0.45871,0.47894,0.30956,1.26738,2.34239,2.23522,1.2753,0.00976042,0.00976042,0.00976042
244,1230.06,0.59282,0.86871,0.43952,0.85522,0.50015,0.47199,0.4724,0.31683,0.49409,0.47125,0.46738,0.28768,1.19521,2.35075,2.33864,1.23086,0.00975943,0.00975943,0.00975943
245,1235.15,0.61483,0.93212,0.4439,0.85427,0.49032,0.45033,0.46947,0.31539,0.50332,0.44358,0.45287,0.29348,1.24863,2.47781,2.23347,1.29234,0.00975844,0.00975844,0.00975844
246,1240.14,0.63559,0.90502,0.44708,0.88229,0.50888,0.49245,0.49126,0.33084,0.53331,0.51967,0.50293,0.32653,1.27562,2.45575,2.0832,1.30668,0.00975745,0.00975745,0.00975745
247,1245.18,0.63404,1.00027,0.47661,0.8672,0.43772,0.49367,0.45986,0.32256,0.46865,0.52165,0.47851,0.31309,1.29315,2.38063,2.32576,1.30192,0.00975646,0.00975646,0.00975646
248,1250.2,0.58892,0.89644,0.43984,0.86226,0.60814,0.39397,0.45906,0.32006,0.50468,0.48357,0.47007,0.29648,1.30002,2.43701,2.1951,1.32529,0.00975547,0.00975547,0.00975547
249,1255.26,0.61376,0.96065,0.46667,0.88306,0.48021,0.45044,0.44609,0.30391,0.47015,0.43888,0.44122,0.29589,1.33129,2.50228,2.28965,1.34796,0.00975448,0.00975448,0.00975448
250,1260.31,0.58495,0.84219,0.42932,0.84813,0.50609,0.51008,0.47015,0.31287,0.495,0.49185,0.46637,0.31591,1.37386,2.51004,2.23859,1.35248,0.00975349,0.00975349,0.00975349
251,1265.35,0.5881,0.89408,0.43922,0.8783,0.57402,0.45848,0.45256,0.31112,0.56072,0.44657,0.44988,0.29606,1.34829,2.49266,2.37175,1.36811,0.0097525,0.0097525,0.0097525
252,1270.4,0.62357,0.93965,0.46464,0.85054,0.52699,0.41494,0.42145,0.27351,0.52699,0.41494,0.41691,0.26412,1.37383,2.5598,2.41101,1.38647,0.00975151,0.00975151,0.00975151
253,1275.44,0.60262,0.92063,0.44713,0.865,0.45355,0.42112,0.40422,0.2663,0.45422,0.42017,0.39612,0.26796,1.36511,2.49339,2.43572,1.38145,0.00975052,0.00975052,0.00975052
254,1280.51,0.58205,0.83938,0.44196,0.84668,0.59671,0.3995,0.43423,0.30946,0.59671,0.3995,0.42182,0.30114,1.29559,2.36291,2.34195,1.32592,0.00974953,0.00974953,0.00974953
255,1285.55,0.59646,0.92356,0.44466,0.86824,0.71886,0.36749,0.45446,0.31683,0.73391,0.37885,0.47234,0.30059,1.28909,2.43659,2.35908,1.32045,0.00974854,0.00974854,0.00974854
256,1290.62,0.58445,0.9309,0.42965,0.85649,0.6069,0.37839,0.4226,0.29017,0.6069,0.37839,0.41856,0.28392,1.32482,2.35194,2.25601,1.35273,0.00974755,0.00974755,0.00974755
257,1295.69,0.63887,0.92845,0.45735,0.85513,0.49493,0.42385,0.43227,0.30131,0.49429,0.42331,0.42801,0.28932,1.30853,2.36349,2.31045,1.34135,0.00974656,0.00974656,0.00974656
258,1300.74,0.59976,0.86791,0.43558,0.85039,0.50106,0.41393,0.41786,0.2872,0.50106,0.41393,0.41348,0.28983,1.35102,2.38171,2.4284,1.36334,0.00974557,0.00974557,0.00974557
259,1305.82,0.61278,0.87228,0.46334,0.86107,0.42276,0.43831,0.41824,0.29006,0.44141,0.46089,0.42599,0.28876,1.31813,2.44454,2.38357,1.30858,0.00974458,0.00974458,0.00974458
260,1310.85,0.60312,0.94075,0.4294,0.85368,0.52424,0.36258,0.40861,0.27847,0.52424,0.36258,0.40631,0.26519,1.3638,2.55153,2.60947,1.33287,0.00974359,0.00974359,0.00974359
261,1315.92,0.62386,0.91583,0.47515,0.85734,0.52197,0.36377,0.41606,0.28864,0.50421,0.35214,0.40483,0.27443,1.28057,2.58163,2.31246,1.2943,0.0097426,0.0097426,0.0097426
262,1321.01,0.57891,0.88083,0.43151,0.84404,0.46193,0.42227,0.41976,0.28319,0.44949,0.41036,0.4081,0.26295,1.29112,2.59627,2.26546,1.3066,0.00974161,0.00974161,0.00974161
263,1326.06,0.60757,0.9128,0.4437,0.85278,0.44942,0.45577,0.39723,0.2793,0.45812,0.45712,0.40117,0.2636,1.28228,2.55913,2.21653,1.27971,0.00974062,0.00974062,0.00974062
