epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
263,689.448,0.50854,0.99831,0.41252,0.84971,0.42593,0.32963,0.31815,0.18842,0.42197,0.32243,0.31051,0.19263,1.78948,4.24974,2.0616,1.44841,0.00121758,0.00121758,0.00121758
264,692.019,0.50547,0.95215,0.38894,0.842,0.41161,0.331,0.3088,0.18549,0.43036,0.33204,0.30517,0.18765,1.87416,4.45537,2.21792,1.48121,0.00121745,0.00121745,0.00121745
265,694.591,0.54013,0.84768,0.46521,0.87405,0.40093,0.34621,0.29248,0.17361,0.43419,0.33477,0.29597,0.1695,1.89092,4.23504,2.33116,1.47312,0.00121733,0.00121733,0.00121733
266,697.137,0.54721,0.96547,0.41053,0.83353,0.40223,0.36728,0.29103,0.16796,0.39236,0.35802,0.29124,0.16204,1.80544,3.80055,2.2507,1.44482,0.00121721,0.00121721,0.00121721
267,699.734,0.52845,0.92933,0.40872,0.84777,0.41616,0.34512,0.31274,0.18365,0.39337,0.32878,0.29138,0.17444,1.75515,3.67741,2.17605,1.4786,0.00121708,0.00121708,0.00121708
268,702.282,0.56993,0.99596,0.42611,0.87093,0.44713,0.32131,0.34769,0.20156,0.45495,0.29918,0.33033,0.19996,1.78034,3.76741,2.18018,1.51669,0.00121696,0.00121696,0.00121696
269,704.852,0.54791,0.7935,0.42067,0.8668,0.43414,0.32595,0.31948,0.18299,0.42054,0.31871,0.30769,0.18388,1.81244,3.92932,2.1274,1.51454,0.00121684,0.00121684,0.00121684
270,707.432,0.53509,0.8365,0.39021,0.83962,0.44793,0.40617,0.3695,0.19425,0.43629,0.39959,0.35806,0.2045,1.90067,4.48204,2.00824,1.51082,0.00121671,0.00121671,0.00121671
271,709.998,0.51636,0.9896,0.47652,0.85621,0.52643,0.38286,0.39034,0.19987,0.52233,0.37823,0.38406,0.20807,1.93553,5.09998,2.00019,1.55976,0.00121659,0.00121659,0.00121659
272,712.565,0.49507,0.77569,0.38253,0.83254,0.35109,0.43278,0.37002,0.19829,0.58914,0.34903,0.3962,0.2075,1.90672,5.3482,1.90836,1.60529,0.00121646,0.00121646,0.00121646
273,715.138,0.53531,0.76108,0.41188,0.83799,0.5117,0.37279,0.37987,0.20506,0.56425,0.39413,0.40277,0.21247,1.86216,4.85129,1.88249,1.62433,0.00121634,0.00121634,0.00121634
274,717.707,0.5474,0.9206,0.42179,0.88296,0.50797,0.39515,0.38548,0.21078,0.52379,0.41115,0.39978,0.21363,1.85861,4.56983,1.8133,1.64555,0.00121622,0.00121622,0.00121622
275,720.279,0.51586,0.84769,0.39372,0.8389,0.49734,0.41073,0.40825,0.23124,0.52444,0.43395,0.42262,0.22444,1.84589,4.63802,1.83586,1.61708,0.00121609,0.00121609,0.00121609
276,722.826,0.47024,0.85161,0.39482,0.84224,0.55916,0.39862,0.39526,0.21309,0.55047,0.38936,0.37541,0.2087,1.84826,4.86667,2.02164,1.59083,0.00121597,0.00121597,0.00121597
277,725.444,0.50525,0.91112,0.40051,0.88656,0.44647,0.4111,0.36709,0.20503,0.43053,0.39459,0.35142,0.18892,1.8968,4.9074,2.07077,1.58644,0.00121585,0.00121585,0.00121585
278,728.01,0.49705,0.8472,0.38007,0.86486,0.4434,0.42103,0.36153,0.19919,0.45279,0.40412,0.34117,0.17524,1.93798,4.84603,2.08069,1.60419,0.00121572,0.00121572,0.00121572
279,730.561,0.4661,0.76882,0.41618,0.84604,0.4548,0.35554,0.32448,0.18733,0.45239,0.4194,0.34206,0.17064,2.01103,4.83309,1.85627,1.65256,0.0012156,0.0012156,0.0012156
280,733.121,0.50067,0.87793,0.39361,0.8337,0.3421,0.36949,0.29228,0.16783,0.39251,0.38424,0.30244,0.15315,2.05523,4.99603,2.05489,1.7186,0.00121547,0.00121547,0.00121547
281,735.718,0.49476,0.88942,0.40698,0.86038,0.31583,0.35905,0.27296,0.15664,0.41167,0.34721,0.28124,0.13732,2.10218,4.98001,2.31506,1.74254,0.00121535,0.00121535,0.00121535
282,738.294,0.51962,0.83784,0.45483,0.85542,0.3644,0.35801,0.30347,0.18283,0.37809,0.39723,0.30933,0.14479,2.00327,4.82739,2.11428,1.69477,0.00121523,0.00121523,0.00121523
283,740.881,0.52927,0.8675,0.42012,0.85858,0.30115,0.45172,0.32532,0.19787,0.40075,0.38044,0.33711,0.17393,1.94979,4.80621,1.95713,1.65621,0.0012151,0.0012151,0.0012151
284,743.459,0.50637,0.80932,0.40369,0.85189,0.34346,0.48823,0.35251,0.20635,0.34799,0.49018,0.35165,0.19274,1.86604,4.43286,1.97883,1.63576,0.00121498,0.00121498,0.00121498
285,746.039,0.53803,0.88513,0.48176,0.88335,0.38848,0.47293,0.36987,0.20933,0.39316,0.47488,0.35343,0.21012,1.79194,4.10489,2.03487,1.57425,0.00121485,0.00121485,0.00121485
286,748.588,0.49449,0.94682,0.38861,0.85133,0.36239,0.42917,0.36485,0.20367,0.35629,0.41926,0.3438,0.20934,1.76514,4.20375,2.02566,1.55236,0.00121473,0.00121473,0.00121473
287,751.172,0.51625,0.83052,0.40323,0.83462,0.36298,0.35316,0.34248,0.2002,0.38142,0.3823,0.33491,0.19367,1.81964,4.65881,1.96133,1.61735,0.00121461,0.00121461,0.00121461
288,753.734,0.57718,1.02498,0.4655,0.94031,0.34711,0.47561,0.36458,0.20428,0.34144,0.46635,0.36573,0.20915,1.90812,5.12161,1.89791,1.68078,0.00121448,0.00121448,0.00121448
289,756.309,0.47912,0.90452,0.39449,0.84969,0.39015,0.45514,0.37481,0.21248,0.39015,0.45514,0.36633,0.209,1.97682,5.29121,1.84134,1.73059,0.00121436,0.00121436,0.00121436
290,758.881,0.59863,0.93883,0.46187,0.83217,0.38732,0.42664,0.39476,0.21674,0.41193,0.43784,0.38807,0.22222,2.03428,5.38304,1.86547,1.74527,0.00121424,0.00121424,0.00121424
291,761.468,0.51547,0.75576,0.39646,0.85578,0.54112,0.3429,0.40973,0.24118,0.5592,0.34905,0.40917,0.2367,2.0147,5.25352,1.97719,1.68156,0.00121411,0.00121411,0.00121411
292,764.021,0.49038,0.79234,0.39351,0.85195,0.38448,0.44088,0.42331,0.24213,0.63594,0.32215,0.4221,0.22577,2.00485,5.19331,1.65423,1.70522,0.00121399,0.00121399,0.00121399
293,766.597,0.47,0.82784,0.43901,0.8454,0.58306,0.33445,0.41341,0.23817,0.44351,0.43702,0.43401,0.21145,1.9737,5.04075,1.67261,1.68457,0.00121386,0.00121386,0.00121386
294,769.182,0.52063,0.89708,0.46211,0.85662,0.62112,0.37055,0.41741,0.22648,0.65316,0.36997,0.42015,0.2097,1.98396,5.27875,1.73062,1.65859,0.00121374,0.00121374,0.00121374
295,771.759,0.54517,0.86236,0.39142,0.85431,0.58277,0.3489,0.40697,0.21602,0.58897,0.33372,0.39855,0.22343,1.97947,5.04954,1.8434,1.6376,0.00121362,0.00121362,0.00121362
296,774.341,0.53713,0.95168,0.42875,0.85424,0.5878,0.3392,0.39249,0.21165,0.59715,0.31864,0.38037,0.21502,1.90048,4.81466,1.98466,1.56639,0.00121349,0.00121349,0.00121349
297,776.933,0.52341,0.79108,0.40626,0.85607,0.43033,0.36441,0.39799,0.21569,0.60893,0.31008,0.38884,0.20904,1.89775,4.6888,1.9863,1.54315,0.00121337,0.00121337,0.00121337
298,779.486,0.50866,0.81342,0.40292,0.86995,0.46666,0.34663,0.37519,0.19518,0.50818,0.34567,0.39942,0.20013,1.9197,4.75484,1.97402,1.51454,0.00121325,0.00121325,0.00121325
299,782.04,0.55667,0.93686,0.44324,0.86336,0.47161,0.36017,0.36851,0.18572,0.39563,0.47457,0.41084,0.2016,1.96029,4.65462,2.10151,1.60009,0.00121312,0.00121312,0.00121312
300,784.593,0.52093,0.87559,0.38937,0.85598,0.49789,0.32201,0.36029,0.18957,0.44506,0.4642,0.40699,0.20792,1.9395,4.81148,2.049,1.59629,0.001213,0.001213,0.001213
301,787.181,0.4699,0.94965,0.38851,0.855,0.47264,0.37075,0.36553,0.19525,0.47681,0.4813,0.40791,0.21881,1.86039,4.64929,2.32898,1.54287,0.00121287,0.00121287,0.00121287
302,789.778,0.48829,0.84503,0.38426,0.83285,0.43072,0.33507,0.34059,0.18989,0.46354,0.48481,0.39231,0.21263,1.84364,4.24752,2.52563,1.51009,0.00121275,0.00121275,0.00121275
303,792.347,0.46319,0.75723,0.36813,0.8485,0.40308,0.38444,0.35538,0.18523,0.38501,0.42746,0.35112,0.19293,1.85857,4.17227,2.80633,1.5142,0.00121263,0.00121263,0.00121263
304,794.918,0.49886,0.86939,0.38637,0.83978,0.59362,0.27747,0.34339,0.17945,0.55664,0.2887,0.34434,0.18256,1.88561,4.20202,2.98667,1.55146,0.0012125,0.0012125,0.0012125
305,797.484,0.48581,0.93962,0.4077,0.84282,0.5529,0.27809,0.32604,0.16941,0.58051,0.2952,0.33832,0.18204,1.81471,3.99832,2.8358,1.5427,0.00121238,0.00121238,0.00121238
306,800.061,0.53149,0.9885,0.61127,0.87548,0.31714,0.39978,0.33609,0.18915,0.36592,0.4306,0.35062,0.21273,1.84672,3.97604,2.55003,1.54646,0.00121226,0.00121226,0.00121226
307,802.633,0.49835,0.78911,0.43113,0.8216,0.35522,0.4144,0.33249,0.1874,0.39919,0.46328,0.34909,0.20327,1.9119,3.91508,2.30542,1.52715,0.00121213,0.00121213,0.00121213
308,805.219,0.53632,0.93825,0.427,0.88414,0.41219,0.4414,0.38626,0.20624,0.42543,0.44724,0.39115,0.22898,1.96874,4.0003,2.26783,1.50577,0.00121201,0.00121201,0.00121201
309,807.797,0.53315,0.89225,0.43937,0.86496,0.42605,0.43814,0.39152,0.21095,0.44224,0.44371,0.40615,0.23275,1.90163,4.00103,2.18574,1.46944,0.00121189,0.00121189,0.00121189
310,810.378,0.51973,0.91038,0.42404,0.83891,0.38844,0.40783,0.38335,0.21121,0.41257,0.43891,0.39914,0.23066,1.84556,3.92947,2.31295,1.46846,0.00121176,0.00121176,0.00121176
311,812.944,0.52542,0.78768,0.40628,0.83714,0.45166,0.38263,0.35696,0.20011,0.46303,0.41256,0.36585,0.21102,1.82255,3.84304,2.35955,1.48328,0.00121164,0.00121164,0.00121164
312,815.524,0.5082,0.82365,0.40467,0.83002,0.40565,0.40479,0.38736,0.22197,0.4279,0.43354,0.38812,0.2247,1.8657,3.93508,2.39503,1.51202,0.00121151,0.00121151,0.00121151
313,818.106,0.47703,0.88153,0.41422,0.85972,0.58082,0.3389,0.41385,0.23105,0.61218,0.32724,0.41952,0.24738,1.91551,4.22765,2.06518,1.55157,0.00121139,0.00121139,0.00121139
314,820.701,0.53655,0.98835,0.42635,0.86259,0.74344,0.33402,0.41348,0.2364,0.76231,0.3274,0.4297,0.25176,1.92228,4.53565,2.01031,1.58663,0.00121127,0.00121127,0.00121127
315,823.268,0.45733,0.87742,0.39222,0.84164,0.53412,0.35152,0.40586,0.22665,0.53323,0.34513,0.4149,0.24164,1.97084,4.64906,1.91594,1.62593,0.00121114,0.00121114,0.00121114
316,825.851,0.51693,0.87962,0.42066,0.86135,0.47231,0.37354,0.37658,0.20823,0.48465,0.37373,0.38497,0.21679,2.01456,4.59841,1.74465,1.68541,0.00121102,0.00121102,0.00121102
317,828.425,0.5463,0.91947,0.42612,0.87877,0.4733,0.30038,0.33742,0.19836,0.48813,0.30058,0.35837,0.20165,2.10638,4.90215,1.77465,1.71672,0.0012109,0.0012109,0.0012109
318,831.008,0.45677,0.8893,0.39789,0.84845,0.43427,0.33136,0.35319,0.20182,0.42156,0.32139,0.35233,0.19683,2.08485,4.60451,1.84415,1.67845,0.00121077,0.00121077,0.00121077
319,833.564,0.50563,0.95445,0.39681,0.83997,0.53948,0.31819,0.33327,0.20482,0.52411,0.30546,0.34303,0.19635,1.93148,3.83524,1.77378,1.52307,0.00121065,0.00121065,0.00121065
320,836.15,0.45181,0.91076,0.37945,0.84364,0.46436,0.32875,0.35874,0.21048,0.41242,0.32043,0.35403,0.20367,1.83735,3.49582,1.85207,1.43207,0.00121052,0.00121052,0.00121052
321,838.721,0.48062,0.83645,0.38349,0.81689,0.60534,0.29775,0.33345,0.18957,0.45914,0.38649,0.35163,0.19422,1.82834,3.4787,1.82553,1.42502,0.0012104,0.0012104,0.0012104
322,841.302,0.48692,0.73865,0.40211,0.83562,0.38073,0.35831,0.30788,0.16538,0.3762,0.34936,0.30745,0.18055,1.83641,3.55925,1.83849,1.41661,0.00121028,0.00121028,0.00121028
323,843.851,0.45891,0.95681,0.42775,0.87027,0.41084,0.31457,0.29559,0.15598,0.40079,0.30252,0.31351,0.17912,1.81673,3.54993,1.88939,1.37397,0.00121015,0.00121015,0.00121015
324,846.424,0.4905,0.78472,0.39452,0.84843,0.55752,0.3302,0.33221,0.18764,0.5543,0.32557,0.36084,0.20538,1.73449,3.54536,1.7831,1.32314,0.00121003,0.00121003,0.00121003
325,849.015,0.51572,0.85256,0.45465,0.88909,0.55147,0.32412,0.3719,0.21084,0.54432,0.32509,0.39069,0.23256,1.67428,3.81463,1.7578,1.29912,0.00120991,0.00120991,0.00120991
326,851.612,0.45707,0.85438,0.37233,0.84225,0.56158,0.33598,0.37105,0.20305,0.56157,0.34516,0.38974,0.23765,1.80509,4.13122,1.74251,1.40218,0.00120978,0.00120978,0.00120978
327,854.177,0.47837,0.82025,0.36146,0.83227,0.53436,0.38893,0.43256,0.2146,0.55012,0.39551,0.43435,0.25505,1.8322,4.08971,1.78518,1.45515,0.00120966,0.00120966,0.00120966
328,856.764,0.52811,0.88889,0.41126,0.85098,0.52685,0.37072,0.42922,0.20921,0.53973,0.3773,0.43177,0.26005,1.82578,3.81629,1.79335,1.48607,0.00120953,0.00120953,0.00120953
329,859.334,0.47208,0.76,0.37207,0.85286,0.54001,0.41728,0.4287,0.21553,0.54383,0.41728,0.42625,0.26179,1.73446,3.56556,1.77447,1.45975,0.00120941,0.00120941,0.00120941
330,861.926,0.54522,0.97625,0.38985,0.82613,0.56875,0.39527,0.41224,0.20962,0.58622,0.40185,0.4247,0.24076,1.70963,3.53283,1.83205,1.4484,0.00120929,0.00120929,0.00120929
331,864.484,0.55007,0.91785,0.46309,0.89824,0.57344,0.38897,0.40895,0.22514,0.59042,0.39555,0.43573,0.25133,1.76606,3.49976,1.89547,1.49492,0.00120916,0.00120916,0.00120916
332,867.066,0.514,0.79,0.40916,0.86164,0.59447,0.41496,0.41356,0.23432,0.62257,0.43113,0.44193,0.24176,1.83621,3.38444,1.95471,1.53654,0.00120904,0.00120904,0.00120904
333,869.638,0.66512,1.08687,0.50414,0.87146,0.54425,0.48085,0.4326,0.24018,0.66953,0.4202,0.44471,0.24993,1.8518,3.40124,1.8365,1.55723,0.00120892,0.00120892,0.00120892
334,872.229,0.55581,0.93009,0.43537,0.83766,0.44608,0.46738,0.40638,0.22219,0.48867,0.47335,0.43172,0.23953,1.82195,3.50928,1.87633,1.5574,0.00120879,0.00120879,0.00120879
335,874.796,0.53428,0.86227,0.41677,0.85084,0.4083,0.54299,0.42595,0.23342,0.39358,0.52409,0.43422,0.23857,1.76734,3.56964,2.04903,1.54816,0.00120867,0.00120867,0.00120867
336,877.39,0.46973,0.84631,0.36621,0.83189,0.42112,0.5126,0.44638,0.2372,0.4315,0.50981,0.44652,0.25471,1.78637,3.7734,1.92809,1.56723,0.00120854,0.00120854,0.00120854
337,879.952,0.45388,0.80289,0.37952,0.85577,0.51561,0.48177,0.4589,0.24037,0.51561,0.48177,0.45847,0.25981,1.88485,4.36349,1.79454,1.64406,0.00120842,0.00120842,0.00120842
338,882.543,0.48052,0.74953,0.38047,0.85771,0.53053,0.46708,0.44623,0.24197,0.53053,0.46708,0.44537,0.25698,1.863,4.7095,1.8076,1.65466,0.0012083,0.0012083,0.0012083
339,885.112,0.44112,0.82622,0.35064,0.85765,0.44107,0.44111,0.43016,0.23004,0.45012,0.44209,0.42652,0.23597,1.84188,4.64774,1.68855,1.63073,0.00120817,0.00120817,0.00120817
340,887.684,0.53193,0.85166,0.42728,0.90737,0.40422,0.44901,0.37598,0.20528,0.41025,0.45096,0.37731,0.22361,1.78055,4.27726,1.71331,1.55923,0.00120805,0.00120805,0.00120805
341,890.241,0.49792,0.7487,0.40951,0.85503,0.48438,0.38065,0.36894,0.19658,0.49079,0.38251,0.37201,0.22443,1.84597,4.03048,1.77856,1.52941,0.00120793,0.00120793,0.00120793
342,892.841,0.54221,0.81657,0.42264,0.87925,0.47976,0.40547,0.37523,0.19466,0.49348,0.41297,0.38913,0.22779,1.84676,3.88945,1.76816,1.49175,0.0012078,0.0012078,0.0012078
343,895.44,0.4868,0.83675,0.38791,0.85046,0.48262,0.41142,0.35869,0.19051,0.49121,0.41939,0.37044,0.20039,1.82792,4.07444,1.85214,1.45969,0.00120768,0.00120768,0.00120768
344,898.017,0.44007,0.79613,0.39707,0.84737,0.5418,0.40771,0.36985,0.19387,0.56839,0.39102,0.3814,0.21541,1.85601,4.29665,1.76208,1.46222,0.00120755,0.00120755,0.00120755
345,900.6,0.4936,0.81893,0.40392,0.84221,0.55091,0.41814,0.36883,0.20166,0.54329,0.41156,0.37935,0.20113,1.86242,4.53172,1.7396,1.4533,0.00120743,0.00120743,0.00120743
346,903.214,0.51751,0.83145,0.43761,0.88443,0.54393,0.41978,0.35792,0.20418,0.55132,0.426,0.3791,0.20553,1.88831,4.7375,1.66778,1.4369,0.00120731,0.00120731,0.00120731
347,905.816,0.48586,0.83148,0.37523,0.8361,0.47503,0.37465,0.32969,0.19056,0.47503,0.37465,0.34883,0.17638,1.84858,4.75285,1.69328,1.39802,0.00120718,0.00120718,0.00120718
348,908.389,0.47868,0.80799,0.39809,0.86745,0.57791,0.32938,0.32852,0.18814,0.56491,0.32311,0.33752,0.17519,1.77816,4.579,1.60399,1.37143,0.00120706,0.00120706,0.00120706
349,910.972,0.51455,0.8805,0.40844,0.88155,0.45021,0.41431,0.35872,0.20066,0.45021,0.41431,0.38246,0.19849,1.73704,4.32607,1.7186,1.33969,0.00120694,0.00120694,0.00120694
350,913.547,0.48808,0.7861,0.39605,0.84194,0.43623,0.41749,0.38202,0.21052,0.43799,0.43343,0.42136,0.22141,1.7163,4.29517,1.73454,1.34372,0.00120681,0.00120681,0.00120681
351,916.108,0.53454,0.87404,0.4128,0.87488,0.37736,0.4191,0.37636,0.20945,0.37584,0.41765,0.4123,0.22129,1.76879,4.49139,1.69661,1.38057,0.00120669,0.00120669,0.00120669
352,918.69,0.54298,0.86974,0.4547,0.85543,0.37657,0.41836,0.3603,0.20337,0.41942,0.44213,0.38482,0.2007,1.83421,4.53739,1.75091,1.41242,0.00120656,0.00120656,0.00120656
353,921.281,0.4663,0.79332,0.37938,0.8543,0.38733,0.39722,0.32775,0.19147,0.43642,0.42782,0.35711,0.1877,1.93739,4.51488,1.75614,1.47315,0.00120644,0.00120644,0.00120644
354,923.862,0.50201,0.79931,0.40968,0.85354,0.35792,0.35915,0.29658,0.18143,0.40505,0.39486,0.33509,0.18454,1.9734,4.70256,1.814,1.5248,0.00120632,0.00120632,0.00120632
355,926.423,0.44068,0.72807,0.37516,0.83553,0.3858,0.38703,0.33032,0.20389,0.42679,0.41513,0.36937,0.19559,1.97071,4.96704,1.82268,1.598,0.00120619,0.00120619,0.00120619
356,929.015,0.51974,0.79786,0.44939,0.85756,0.4976,0.3338,0.35838,0.23295,0.44737,0.37983,0.37078,0.21938,1.96905,5.01874,1.72563,1.65529,0.00120607,0.00120607,0.00120607
357,931.58,0.45631,0.74974,0.37336,0.82211,0.57061,0.32317,0.37616,0.23959,0.57545,0.32188,0.39585,0.21538,1.96256,5.1504,1.67069,1.69902,0.00120595,0.00120595,0.00120595
358,934.182,0.52786,0.88515,0.42056,0.8714,0.56707,0.3029,0.37434,0.23178,0.47784,0.36742,0.39942,0.21856,1.91249,5.07555,1.732,1.67686,0.00120582,0.00120582,0.00120582
359,936.741,0.53371,1.00138,0.41278,0.87838,0.64777,0.33179,0.3921,0.24407,0.666,0.32318,0.40738,0.22905,1.92018,5.17618,1.72519,1.65347,0.0012057,0.0012057,0.0012057
360,939.335,0.47372,0.81742,0.35788,0.83579,0.54923,0.33701,0.39069,0.24064,0.44306,0.41251,0.40838,0.23482,1.91415,5.10623,1.69741,1.6272,0.00120557,0.00120557,0.00120557
361,941.9,0.61837,0.94856,0.5438,0.88768,0.37571,0.39243,0.3914,0.23483,0.43993,0.4338,0.41774,0.23279,1.92715,5.18792,1.73098,1.63926,0.00120545,0.00120545,0.00120545
362,944.477,0.51423,0.84936,0.40116,0.84479,0.36897,0.34905,0.35998,0.21409,0.43173,0.38307,0.39053,0.22187,1.92602,5.41721,1.76261,1.64057,0.00120533,0.00120533,0.00120533
363,947.036,0.47349,0.78382,0.3943,0.85438,0.39249,0.37489,0.35425,0.20024,0.44827,0.40792,0.38502,0.21294,1.94914,5.32853,1.91095,1.66024,0.0012052,0.0012052,0.0012052
364,949.624,0.51342,0.86165,0.40036,0.85951,0.4199,0.421,0.37742,0.20205,0.5313,0.42449,0.40999,0.20916,1.94757,4.9647,1.82022,1.67708,0.00120508,0.00120508,0.00120508
365,952.21,0.51028,0.84248,0.40137,0.87661,0.48018,0.40067,0.38742,0.2027,0.53852,0.46334,0.41786,0.20322,1.93638,4.97955,1.88885,1.69652,0.00120496,0.00120496,0.00120496
366,954.786,0.49565,0.808,0.4145,0.85558,0.3517,0.40281,0.35721,0.19331,0.45019,0.45653,0.39172,0.18991,1.97433,5.60333,1.73771,1.73214,0.00120483,0.00120483,0.00120483
367,957.377,0.52905,0.78645,0.43727,0.84231,0.55133,0.29112,0.35795,0.19094,0.44179,0.39638,0.37981,0.18416,1.99339,5.82132,1.68281,1.75846,0.00120471,0.00120471,0.00120471
368,959.961,0.54028,0.84078,0.50649,0.87818,0.36646,0.42553,0.36966,0.21402,0.45828,0.43661,0.41724,0.19221,1.9508,5.30028,1.53185,1.72554,0.00120458,0.00120458,0.00120458
369,962.562,0.45805,0.74731,0.36429,0.85464,0.42075,0.45632,0.42456,0.23717,0.64401,0.40281,0.48881,0.24437,1.91767,4.92084,1.40544,1.6848,0.00120446,0.00120446,0.00120446
370,965.146,0.47116,0.73387,0.36852,0.84854,0.4591,0.47546,0.47488,0.27482,0.64787,0.47069,0.55461,0.30637,1.88149,5.00843,1.38567,1.66269,0.00120434,0.00120434,0.00120434
371,967.761,0.49018,0.79021,0.38095,0.83827,0.59733,0.47119,0.51885,0.26973,0.62157,0.48534,0.54958,0.30271,1.84155,5.23693,1.39262,1.71355,0.00120421,0.00120421,0.00120421
372,970.326,0.48328,0.75451,0.39503,0.83318,0.63769,0.46878,0.48359,0.2742,0.66948,0.47813,0.50745,0.27422,1.82854,5.24933,1.49754,1.73383,0.00120409,0.00120409,0.00120409
373,972.885,0.49039,0.77384,0.37436,0.82616,0.58199,0.42615,0.4747,0.25571,0.57853,0.44948,0.49682,0.26823,1.81125,5.18119,1.57945,1.69811,0.00120396,0.00120396,0.00120396
374,975.469,0.53316,0.81667,0.38425,0.86197,0.48062,0.52989,0.48842,0.27238,0.48231,0.53784,0.51015,0.2696,1.77209,5.35276,1.71584,1.63777,0.00120384,0.00120384,0.00120384
375,978.065,0.47651,0.78318,0.36444,0.82275,0.52317,0.53101,0.48438,0.2616,0.54293,0.50619,0.49853,0.27217,1.71527,5.26514,1.92698,1.57522,0.00120372,0.00120372,0.00120372
376,980.659,0.4508,0.70029,0.37648,0.83731,0.49335,0.50601,0.44662,0.2374,0.5076,0.50601,0.46249,0.25124,1.71752,5.00568,1.88804,1.52686,0.00120359,0.00120359,0.00120359
377,983.244,0.47472,0.85477,0.37226,0.8552,0.40084,0.48699,0.38451,0.20609,0.40251,0.48564,0.40066,0.22971,1.66285,4.72527,1.90364,1.46865,0.00120347,0.00120347,0.00120347
378,985.811,0.50788,0.9202,0.45141,0.84626,0.48928,0.36864,0.37219,0.19218,0.48258,0.35938,0.38195,0.2224,1.66774,4.51447,1.89476,1.43406,0.00120335,0.00120335,0.00120335
379,988.401,0.48287,0.82333,0.3835,0.8552,0.46036,0.36391,0.3667,0.19104,0.47022,0.36123,0.38608,0.22301,1.71584,4.55579,1.85671,1.4606,0.00120322,0.00120322,0.00120322
380,990.994,0.54265,0.8457,0.4196,0.88092,0.39078,0.43556,0.35268,0.17191,0.39443,0.43411,0.36903,0.22555,1.72415,4.72976,1.8413,1.46522,0.0012031,0.0012031,0.0012031
381,993.591,0.45359,0.76152,0.37582,0.84878,0.48198,0.39236,0.38709,0.20247,0.50513,0.39894,0.40682,0.2452,1.73956,4.93791,1.94643,1.45577,0.00120298,0.00120298,0.00120298
382,996.208,0.46063,0.78799,0.37197,0.84338,0.56466,0.37565,0.40974,0.21369,0.59996,0.38223,0.42895,0.25535,1.71595,4.85778,1.75369,1.42613,0.00120285,0.00120285,0.00120285
383,998.777,0.45139,0.79902,0.39477,0.86164,0.48066,0.40614,0.41063,0.21614,0.49943,0.41721,0.43007,0.26007,1.64316,4.77449,1.83065,1.37071,0.00120273,0.00120273,0.00120273
384,1001.39,0.4696,0.7957,0.37166,0.84457,0.41378,0.38326,0.36459,0.19871,0.43673,0.40104,0.40372,0.23659,1.67372,4.71859,1.89896,1.37219,0.0012026,0.0012026,0.0012026
385,1003.99,0.48814,0.82135,0.41015,0.83311,0.40393,0.36329,0.32823,0.18619,0.42443,0.38174,0.36961,0.21054,1.69329,4.51528,1.871,1.41028,0.00120248,0.00120248,0.00120248
386,1006.58,0.4648,0.79255,0.44603,0.84099,0.51011,0.286,0.31031,0.17505,0.55936,0.31096,0.34818,0.19518,1.69737,4.10561,1.90003,1.41031,0.00120236,0.00120236,0.00120236
387,1009.17,0.49251,0.785,0.42388,0.84768,0.44471,0.34804,0.29838,0.16756,0.46929,0.37158,0.32732,0.17997,1.71728,4.01194,1.88069,1.44689,0.00120223,0.00120223,0.00120223
388,1011.75,0.45915,0.79571,0.42176,0.83909,0.47145,0.33484,0.30664,0.18071,0.49282,0.35725,0.33545,0.191,1.72159,4.14185,1.91854,1.47474,0.00120211,0.00120211,0.00120211
389,1014.32,0.48146,0.95207,0.40702,0.86578,0.25183,0.4896,0.32229,0.17965,0.28659,0.54115,0.35262,0.18018,1.71956,4.46019,1.93229,1.49372,0.00120199,0.00120199,0.00120199
390,1016.91,0.45683,0.76615,0.36332,0.84325,0.3598,0.28498,0.32655,0.19311,0.29627,0.482,0.36271,0.2003,1.72157,4.53169,1.93307,1.4874,0.00120186,0.00120186,0.00120186
391,1019.5,0.47312,0.84746,0.40241,0.83945,0.31099,0.54222,0.38218,0.21826,0.34138,0.56463,0.40365,0.22709,1.72439,4.44852,1.92682,1.46318,0.00120174,0.00120174,0.00120174
392,1022.09,0.51189,0.83548,0.40099,0.82204,0.28013,0.57423,0.37777,0.21227,0.30926,0.60035,0.40704,0.23688,1.77259,4.74417,1.92414,1.45887,0.00120161,0.00120161,0.00120161
393,1024.67,0.54068,0.75004,0.40761,0.86908,0.43277,0.35533,0.37725,0.2088,0.41975,0.37587,0.39273,0.23243,1.79092,5.51958,1.89965,1.49648,0.00120149,0.00120149,0.00120149
394,1027.25,0.45815,0.76409,0.38696,0.80805,0.40105,0.36963,0.35478,0.19183,0.40659,0.37796,0.37306,0.21277,1.87104,6.3281,1.86607,1.55469,0.00120137,0.00120137,0.00120137
395,1029.82,0.48673,0.82521,0.40562,0.85138,0.34152,0.43165,0.35209,0.19497,0.35048,0.44788,0.36914,0.21033,1.87665,6.37861,1.86043,1.56112,0.00120124,0.00120124,0.00120124
