epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
132,604.457,0.74492,1.11849,0.57409,0.90399,0.46955,0.39149,0.3401,0.20277,0.45013,0.38198,0.33147,0.16756,1.56268,2.46873,2.63656,1.41738,0.00987031,0.00987031,0.00987031
133,608.969,0.70891,0.99675,0.52888,0.88493,0.42436,0.40884,0.34577,0.19616,0.40381,0.39668,0.32933,0.16166,1.49872,2.51206,2.65065,1.40225,0.00986932,0.00986932,0.00986932
134,613.494,0.68194,1.04053,0.56511,0.89095,0.51696,0.37419,0.37786,0.21054,0.43612,0.37701,0.35431,0.17707,1.45705,2.51675,2.95541,1.36058,0.00986833,0.00986833,0.00986833
135,618.004,0.70233,1.0114,0.54229,0.8997,0.41275,0.37452,0.35879,0.21119,0.40487,0.36972,0.34904,0.18324,1.44841,2.36779,2.6841,1.37309,0.00986734,0.00986734,0.00986734
136,622.569,0.71035,1.03541,0.53889,0.88043,0.63889,0.35292,0.37318,0.22738,0.65926,0.3628,0.36487,0.19984,1.41307,2.47591,2.40929,1.34466,0.00986635,0.00986635,0.00986635
137,627.061,0.70654,1.05013,0.52832,0.87827,0.57387,0.35495,0.36259,0.22513,0.56699,0.35014,0.35766,0.19432,1.34678,2.42327,2.30202,1.28785,0.00986536,0.00986536,0.00986536
138,631.591,0.70088,1.06891,0.56907,0.89773,0.53497,0.40347,0.35096,0.21166,0.48468,0.38612,0.33044,0.18473,1.3387,2.49036,2.14781,1.28973,0.00986437,0.00986437,0.00986437
139,636.136,0.69305,1.05801,0.53351,0.88425,0.44212,0.39715,0.31098,0.17952,0.3458,0.40423,0.28883,0.17003,1.46084,2.50758,2.39225,1.33589,0.00986338,0.00986338,0.00986338
140,640.718,0.70207,1.04046,0.52127,0.89104,0.42326,0.41938,0.37195,0.21053,0.37769,0.45377,0.35487,0.20439,1.38751,2.61183,2.54416,1.24922,0.00986239,0.00986239,0.00986239
141,645.241,0.70853,1.0404,0.55737,0.89619,0.48299,0.41734,0.41043,0.24565,0.46839,0.39871,0.38559,0.20222,1.38809,2.58378,2.43584,1.26449,0.0098614,0.0098614,0.0098614
142,649.764,0.69758,1.03629,0.525,0.88309,0.46941,0.46649,0.37543,0.22573,0.45345,0.45425,0.36263,0.19036,1.47795,2.59093,2.56722,1.30416,0.00986041,0.00986041,0.00986041
143,654.297,0.67641,1.05183,0.51646,0.88217,0.42591,0.50922,0.38651,0.24026,0.41506,0.48922,0.37441,0.20604,1.41337,2.5267,2.28884,1.3077,0.00985942,0.00985942,0.00985942
144,658.852,0.66382,1.02095,0.50895,0.87142,0.52649,0.43566,0.41586,0.25094,0.49297,0.40938,0.38991,0.21576,1.45437,2.4224,2.46974,1.35846,0.00985843,0.00985843,0.00985843
145,663.375,0.67726,1.04569,0.53468,0.87416,0.47558,0.48419,0.39844,0.24101,0.46945,0.4645,0.38809,0.20444,1.41074,2.50344,2.27777,1.33272,0.00985744,0.00985744,0.00985744
146,667.892,0.69778,1.07965,0.5217,0.87289,0.54678,0.35114,0.38535,0.22695,0.56289,0.34779,0.37313,0.20144,1.52257,2.62673,2.33223,1.35221,0.00985645,0.00985645,0.00985645
147,672.427,0.69811,1.0652,0.51976,0.88633,0.54421,0.39605,0.42534,0.25239,0.51847,0.37959,0.39914,0.21698,1.50777,2.57266,2.18224,1.37173,0.00985546,0.00985546,0.00985546
148,677.01,0.67637,1.0127,0.52381,0.886,0.50205,0.46991,0.43833,0.26152,0.48023,0.44893,0.41188,0.21237,1.49701,2.66505,1.97967,1.36691,0.00985447,0.00985447,0.00985447
149,681.542,0.69302,1.04179,0.52609,0.90051,0.45611,0.42301,0.3834,0.24086,0.49439,0.42347,0.38797,0.21854,1.42467,2.59981,2.18038,1.28537,0.00985348,0.00985348,0.00985348
150,686.106,0.68515,1.15834,0.53808,0.87895,0.43006,0.47147,0.40211,0.25897,0.46164,0.42858,0.3987,0.22641,1.36664,2.40083,2.0991,1.25878,0.00985249,0.00985249,0.00985249
151,690.637,0.65454,1.04566,0.47038,0.87433,0.42514,0.453,0.38856,0.25457,0.44464,0.45924,0.39066,0.23203,1.34063,2.48263,2.22153,1.23881,0.0098515,0.0098515,0.0098515
152,695.183,0.69801,1.06008,0.5161,0.87555,0.54663,0.3973,0.44411,0.29034,0.51167,0.39019,0.42874,0.25964,1.32465,2.50268,2.14167,1.25023,0.00985051,0.00985051,0.00985051
153,699.759,0.67988,0.9728,0.51878,0.87481,0.46736,0.51034,0.46261,0.30017,0.45486,0.49278,0.44362,0.25074,1.26835,2.41662,2.17908,1.22151,0.00984952,0.00984952,0.00984952
154,704.337,0.70762,1.021,0.50407,0.88492,0.57658,0.46325,0.45103,0.29409,0.52228,0.42378,0.41856,0.24374,1.365,2.49072,2.16931,1.265,0.00984853,0.00984853,0.00984853
155,708.921,0.68214,1.03585,0.51343,0.8884,0.48693,0.50556,0.43197,0.26592,0.49108,0.43725,0.41267,0.22611,1.4031,2.5661,2.32928,1.29364,0.00984754,0.00984754,0.00984754
156,713.455,0.6731,0.97999,0.51333,0.86643,0.60443,0.4878,0.46746,0.28396,0.58784,0.47326,0.44169,0.22551,1.39765,2.54915,2.0649,1.26949,0.00984655,0.00984655,0.00984655
157,717.999,0.6473,0.95859,0.49562,0.87535,0.49279,0.49387,0.43649,0.27763,0.51919,0.50817,0.44701,0.25993,1.41809,2.53979,2.0672,1.29281,0.00984556,0.00984556,0.00984556
158,722.529,0.65855,0.96331,0.49113,0.86499,0.66028,0.36122,0.45438,0.27866,0.54982,0.40083,0.44165,0.24695,1.38772,2.53238,2.15658,1.2728,0.00984457,0.00984457,0.00984457
159,727.076,0.66433,1.00164,0.50733,0.88476,0.52013,0.49095,0.42962,0.25381,0.52098,0.50692,0.43423,0.22771,1.41193,2.56572,2.10535,1.30238,0.00984358,0.00984358,0.00984358
160,731.618,0.66286,0.98107,0.48732,0.88327,0.47775,0.43947,0.41288,0.25773,0.49621,0.44939,0.41381,0.22273,1.32043,2.60244,2.1046,1.25578,0.00984259,0.00984259,0.00984259
161,736.163,0.70924,1.11347,0.54942,0.9109,0.56766,0.41452,0.40311,0.24039,0.56696,0.43036,0.41518,0.20956,1.3685,2.65028,2.07707,1.29927,0.0098416,0.0098416,0.0098416
162,740.701,0.71109,1.03587,0.5347,0.87407,0.55728,0.46688,0.43106,0.24165,0.54727,0.44623,0.42361,0.22425,1.43635,2.64332,2.15689,1.31612,0.00984061,0.00984061,0.00984061
163,745.237,0.70099,0.98165,0.55371,0.88214,0.50462,0.47189,0.36836,0.21516,0.48233,0.47454,0.3651,0.20147,1.41592,2.6283,2.31164,1.33224,0.00983962,0.00983962,0.00983962
164,749.835,0.66589,1.03027,0.49667,0.88112,0.47431,0.41023,0.34999,0.21831,0.44774,0.4121,0.35142,0.21039,1.40809,2.41171,2.41681,1.30102,0.00983863,0.00983863,0.00983863
165,754.355,0.66338,1.03327,0.51156,0.87465,0.5005,0.42117,0.36618,0.23517,0.54135,0.42228,0.3786,0.21061,1.4012,2.4166,2.31923,1.31406,0.00983764,0.00983764,0.00983764
166,758.903,0.66151,1.04026,0.52832,0.87628,0.46702,0.40415,0.37531,0.24237,0.47389,0.40315,0.37529,0.21725,1.38902,2.38754,2.28216,1.32844,0.00983665,0.00983665,0.00983665
167,763.445,0.67502,1.08302,0.53805,0.88492,0.50124,0.41573,0.35142,0.22757,0.44785,0.39838,0.3361,0.18984,1.31427,2.3618,2.15871,1.27667,0.00983566,0.00983566,0.00983566
168,768.03,0.6672,0.96739,0.51014,0.87802,0.36526,0.48783,0.35594,0.23049,0.37382,0.4697,0.35117,0.19595,1.30219,2.43685,2.13817,1.27798,0.00983467,0.00983467,0.00983467
169,772.534,0.67522,0.94725,0.49111,0.8658,0.41261,0.43663,0.34821,0.22627,0.4029,0.42082,0.34295,0.18857,1.31641,2.46711,2.13186,1.2725,0.00983368,0.00983368,0.00983368
170,777.065,0.63928,0.92411,0.49765,0.88413,0.44104,0.46685,0.38218,0.2204,0.42566,0.44363,0.35919,0.1848,1.35998,2.41898,2.1078,1.28531,0.00983269,0.00983269,0.00983269
171,781.61,0.69008,0.96156,0.51401,0.89741,0.46851,0.48231,0.39198,0.23255,0.45963,0.40459,0.34356,0.19579,1.36052,2.48417,2.24946,1.28775,0.0098317,0.0098317,0.0098317
172,786.136,0.67412,0.98632,0.50552,0.89593,0.44381,0.48651,0.40995,0.24758,0.42102,0.4452,0.36971,0.22004,1.3661,2.49429,2.26698,1.28529,0.00983071,0.00983071,0.00983071
173,790.669,0.65924,0.9427,0.50029,0.87361,0.43074,0.47561,0.4019,0.257,0.49068,0.40563,0.37987,0.22349,1.36173,2.48094,2.2277,1.29837,0.00982972,0.00982972,0.00982972
174,795.186,0.65422,0.98066,0.49592,0.86756,0.55525,0.41978,0.44018,0.2775,0.51566,0.39349,0.40108,0.23205,1.34527,2.53758,2.40074,1.27523,0.00982873,0.00982873,0.00982873
175,799.728,0.64847,0.98709,0.48473,0.88668,0.58648,0.34617,0.41717,0.25711,0.57854,0.34136,0.40275,0.23996,1.40599,2.57932,2.58945,1.2901,0.00982774,0.00982774,0.00982774
176,804.267,0.68464,0.96402,0.50652,0.89229,0.56133,0.35552,0.39995,0.24313,0.56133,0.35552,0.38926,0.21932,1.42024,2.40908,2.41842,1.31585,0.00982675,0.00982675,0.00982675
177,808.768,0.70573,1.0679,0.54168,0.87011,0.45679,0.36686,0.40005,0.23278,0.47642,0.37684,0.40568,0.20884,1.44126,2.3029,2.41941,1.30632,0.00982576,0.00982576,0.00982576
178,813.318,0.68016,0.95384,0.52291,0.86794,0.40579,0.34685,0.33031,0.19738,0.37678,0.40027,0.3507,0.18318,1.42971,2.33224,2.82854,1.3256,0.00982477,0.00982477,0.00982477
179,817.881,0.66503,1.01689,0.49,0.87198,0.49671,0.32505,0.34573,0.21736,0.48719,0.35409,0.36757,0.19267,1.39083,2.43956,2.86944,1.30577,0.00982378,0.00982378,0.00982378
180,822.418,0.68369,1.00402,0.51611,0.89205,0.5652,0.3556,0.38453,0.24722,0.56722,0.35822,0.39587,0.21322,1.36684,2.37403,2.7812,1.29277,0.00982279,0.00982279,0.00982279
181,826.925,0.64942,0.98168,0.49557,0.87076,0.55075,0.35972,0.38907,0.24872,0.51049,0.40565,0.39755,0.2242,1.39106,2.40433,2.52478,1.30367,0.0098218,0.0098218,0.0098218
182,831.477,0.68253,0.98032,0.50081,0.87263,0.46254,0.37919,0.37979,0.23683,0.46342,0.39226,0.37415,0.21231,1.39161,2.38739,2.46964,1.27813,0.00982081,0.00982081,0.00982081
183,836.016,0.62868,0.96639,0.48556,0.86653,0.39594,0.43233,0.40694,0.25739,0.39537,0.45082,0.39712,0.22856,1.43902,2.53763,2.63461,1.32225,0.00981982,0.00981982,0.00981982
184,840.543,0.68633,0.99165,0.51456,0.87283,0.52212,0.36783,0.3984,0.24351,0.52765,0.37721,0.40999,0.23939,1.43406,2.48667,2.67019,1.30697,0.00981883,0.00981883,0.00981883
185,845.051,0.63535,0.92898,0.49236,0.86876,0.50698,0.35768,0.37918,0.24277,0.49433,0.35768,0.38165,0.22921,1.37982,2.46038,2.62104,1.28512,0.00981784,0.00981784,0.00981784
186,849.56,0.62997,0.93488,0.50557,0.8705,0.44183,0.37883,0.35746,0.22394,0.44545,0.38038,0.35134,0.20482,1.50254,2.60588,2.54101,1.34063,0.00981685,0.00981685,0.00981685
187,854.107,0.64437,0.95226,0.466,0.86679,0.4592,0.38335,0.37799,0.22545,0.43497,0.36546,0.36044,0.19656,1.53678,2.67692,2.61946,1.38767,0.00981586,0.00981586,0.00981586
188,858.659,0.62798,1.0041,0.46535,0.88486,0.55037,0.30792,0.36873,0.23982,0.50484,0.29056,0.35282,0.20858,1.55434,2.67418,3.12612,1.37151,0.00981487,0.00981487,0.00981487
189,863.194,0.64032,1.02458,0.50036,0.87979,0.47036,0.3601,0.34917,0.20954,0.45976,0.3501,0.33767,0.20476,1.54645,2.7297,2.95463,1.31758,0.00981388,0.00981388,0.00981388
190,867.752,0.61981,0.92128,0.47562,0.86426,0.43433,0.33871,0.3597,0.22315,0.43629,0.34379,0.35331,0.20838,1.55104,2.78449,2.98997,1.33974,0.00981289,0.00981289,0.00981289
191,872.316,0.64153,0.93579,0.48928,0.86736,0.5263,0.35537,0.37934,0.2337,0.53318,0.33713,0.37128,0.22382,1.50548,2.80428,2.80671,1.3258,0.0098119,0.0098119,0.0098119
192,876.905,0.63429,0.94986,0.44991,0.87796,0.3846,0.45029,0.35943,0.21815,0.46921,0.36347,0.3551,0.20836,1.41912,2.67824,2.62529,1.33,0.00981091,0.00981091,0.00981091
193,881.435,0.65239,0.93087,0.51308,0.86968,0.42515,0.47534,0.38926,0.23103,0.40736,0.46654,0.3821,0.2098,1.44749,2.701,2.58203,1.31968,0.00980992,0.00980992,0.00980992
194,885.987,0.61304,0.92097,0.46621,0.87062,0.47389,0.45773,0.41048,0.23969,0.47149,0.46812,0.41916,0.23151,1.49838,2.55577,2.5358,1.40194,0.00980893,0.00980893,0.00980893
195,890.511,0.65674,0.99748,0.49484,0.8798,0.46698,0.48158,0.3804,0.21501,0.44669,0.47461,0.37932,0.214,1.53624,2.50539,2.36706,1.41744,0.00980794,0.00980794,0.00980794
196,895.104,0.64961,0.93095,0.50407,0.87365,0.41161,0.50721,0.36438,0.21385,0.45004,0.43291,0.3554,0.20727,1.44957,2.44722,2.62375,1.38948,0.00980695,0.00980695,0.00980695
197,899.617,0.63749,0.9607,0.51543,0.87635,0.43772,0.47089,0.35588,0.20929,0.43306,0.46172,0.34715,0.19732,1.48966,2.50546,3.04972,1.37697,0.00980596,0.00980596,0.00980596
198,904.179,0.61983,0.93926,0.47763,0.87096,0.45272,0.46151,0.40339,0.24717,0.4264,0.44168,0.38329,0.21317,1.45276,2.52728,2.8264,1.36792,0.00980497,0.00980497,0.00980497
199,908.731,0.62098,0.93429,0.48553,0.8669,0.41843,0.48465,0.38236,0.24378,0.42186,0.48981,0.39438,0.22248,1.37781,2.55403,2.6244,1.32519,0.00980398,0.00980398,0.00980398
200,913.271,0.61739,0.99649,0.48313,0.88439,0.50116,0.37107,0.3583,0.22957,0.48914,0.38458,0.36943,0.22477,1.40539,2.60692,2.81784,1.33486,0.00980299,0.00980299,0.00980299
201,917.823,0.64832,0.96789,0.4726,0.87227,0.46017,0.40625,0.38513,0.24963,0.4675,0.41106,0.38729,0.2126,1.35275,2.44965,2.70103,1.32353,0.009802,0.009802,0.009802
202,922.405,0.65753,0.99559,0.47736,0.86295,0.46165,0.47143,0.4027,0.25187,0.4593,0.46395,0.40957,0.22252,1.34369,2.58568,2.44758,1.32304,0.00980101,0.00980101,0.00980101
203,926.939,0.63353,0.97113,0.46979,0.86123,0.42843,0.44334,0.38152,0.23162,0.428,0.43209,0.36915,0.20979,1.39199,2.7286,2.59384,1.40674,0.00980002,0.00980002,0.00980002
204,931.511,0.64574,0.96209,0.47391,0.87695,0.38499,0.37505,0.33272,0.20314,0.38816,0.37819,0.31773,0.18816,1.49421,2.72874,3.18044,1.4834,0.00979903,0.00979903,0.00979903
205,936.048,0.66424,0.91868,0.48691,0.86167,0.39873,0.36326,0.33719,0.196,0.42002,0.36201,0.31644,0.18938,1.56997,2.76343,3.25961,1.50376,0.00979804,0.00979804,0.00979804
206,940.589,0.64727,0.95197,0.49248,0.87209,0.43687,0.38788,0.34456,0.2081,0.43502,0.39308,0.339,0.18319,1.54208,2.69476,2.92831,1.4346,0.00979705,0.00979705,0.00979705
207,945.154,0.62772,1.03982,0.4833,0.8772,0.47054,0.49821,0.36961,0.23104,0.4855,0.50064,0.38447,0.21111,1.32577,2.5538,2.4949,1.29886,0.00979606,0.00979606,0.00979606
208,949.684,0.67383,0.93467,0.50014,0.88666,0.37217,0.5001,0.38265,0.25373,0.43062,0.44894,0.37764,0.2178,1.3318,2.5891,2.58924,1.33154,0.00979507,0.00979507,0.00979507
209,954.182,0.61445,0.88164,0.49358,0.86473,0.40525,0.48509,0.4095,0.25193,0.41145,0.43739,0.37957,0.21466,1.37004,2.52428,2.78469,1.35281,0.00979408,0.00979408,0.00979408
210,958.728,0.61302,0.93672,0.47043,0.8587,0.46441,0.43207,0.40258,0.25371,0.47947,0.44558,0.41526,0.21902,1.40512,2.39277,2.54694,1.36435,0.00979309,0.00979309,0.00979309
211,963.295,0.64266,0.96414,0.48996,0.88004,0.48483,0.36447,0.38982,0.24551,0.54409,0.33933,0.38274,0.2159,1.40288,2.40359,2.69926,1.33577,0.0097921,0.0097921,0.0097921
212,967.852,0.62902,0.95021,0.4679,0.86409,0.54401,0.39804,0.4021,0.24951,0.52086,0.39747,0.40012,0.23515,1.44994,2.41164,2.78023,1.37724,0.00979111,0.00979111,0.00979111
213,972.394,0.62899,0.89704,0.47887,0.86094,0.55987,0.44424,0.41135,0.25003,0.54387,0.42495,0.39196,0.23034,1.44286,2.38811,2.84693,1.34104,0.00979012,0.00979012,0.00979012
214,976.967,0.60914,0.92818,0.46096,0.86272,0.55201,0.40918,0.38889,0.24417,0.52727,0.40146,0.386,0.23183,1.41576,2.42373,2.75107,1.31836,0.00978913,0.00978913,0.00978913
215,981.495,0.64492,0.89494,0.48287,0.86933,0.47485,0.44087,0.37965,0.23652,0.50122,0.4709,0.39487,0.22714,1.47896,2.45193,2.83291,1.3735,0.00978814,0.00978814,0.00978814
216,986.069,0.59095,0.87286,0.44158,0.86347,0.37257,0.41327,0.338,0.21828,0.41948,0.43489,0.36164,0.20056,1.42519,2.43595,2.80075,1.35024,0.00978715,0.00978715,0.00978715
217,990.596,0.61141,0.91466,0.46715,0.87162,0.46302,0.43907,0.35885,0.22057,0.48239,0.46164,0.37161,0.20349,1.43831,2.35791,2.74726,1.36145,0.00978616,0.00978616,0.00978616
218,995.118,0.64203,0.91588,0.47437,0.87638,0.48051,0.38762,0.35523,0.21632,0.41018,0.39574,0.351,0.19388,1.47032,2.34811,2.65346,1.40269,0.00978517,0.00978517,0.00978517
219,999.631,0.62607,0.96643,0.50284,0.87007,0.44,0.38215,0.36325,0.22745,0.45831,0.38936,0.37691,0.21414,1.38424,2.38438,2.5046,1.3384,0.00978418,0.00978418,0.00978418
220,1004.2,0.61084,0.92682,0.48096,0.85448,0.3783,0.39009,0.30895,0.1883,0.41212,0.4045,0.33555,0.18452,1.46661,2.41018,2.53535,1.4156,0.00978319,0.00978319,0.00978319
221,1008.79,0.66346,0.96635,0.49214,0.87283,0.43041,0.45396,0.33658,0.18547,0.43143,0.44828,0.34328,0.16408,1.48484,2.43192,2.35711,1.43554,0.0097822,0.0097822,0.0097822
222,1013.33,0.63378,0.97142,0.48812,0.85621,0.41065,0.4625,0.36563,0.23412,0.43911,0.46985,0.38121,0.20402,1.342,2.28722,2.18562,1.32287,0.00978121,0.00978121,0.00978121
223,1017.91,0.66097,1.05815,0.51897,0.88108,0.49996,0.44233,0.3996,0.2451,0.47687,0.42693,0.3793,0.19638,1.35821,2.38736,2.15206,1.33634,0.00978022,0.00978022,0.00978022
224,1022.48,0.60985,0.94952,0.45248,0.85464,0.47333,0.3925,0.3868,0.24361,0.49096,0.40391,0.38636,0.21663,1.34282,2.42823,2.49168,1.29495,0.00977923,0.00977923,0.00977923
225,1026.99,0.61372,1.01179,0.47001,0.85566,0.46624,0.40633,0.38776,0.23935,0.42321,0.38452,0.37426,0.21617,1.33276,2.41902,2.70235,1.28971,0.00977824,0.00977824,0.00977824
226,1031.52,0.64494,0.92359,0.48492,0.86571,0.4876,0.40863,0.40313,0.25945,0.47376,0.39509,0.39514,0.24,1.34933,2.62165,2.72158,1.26116,0.00977725,0.00977725,0.00977725
227,1036.07,0.63434,0.97802,0.47666,0.86761,0.48647,0.37753,0.40067,0.25844,0.48008,0.35675,0.39697,0.2306,1.32141,2.56453,2.69087,1.26845,0.00977626,0.00977626,0.00977626
228,1040.63,0.62351,0.91704,0.48033,0.86072,0.47685,0.37804,0.41144,0.27085,0.45567,0.40249,0.4174,0.24512,1.33139,2.50123,2.89552,1.2943,0.00977527,0.00977527,0.00977527
229,1045.14,0.60159,0.87519,0.45,0.85093,0.50557,0.38782,0.42245,0.27217,0.42404,0.39529,0.39919,0.22649,1.29756,2.42941,2.88714,1.30356,0.00977428,0.00977428,0.00977428
230,1049.68,0.6103,0.93021,0.47114,0.85898,0.44083,0.40388,0.40308,0.2533,0.40138,0.37018,0.36504,0.20929,1.35915,2.46642,2.82539,1.35307,0.00977329,0.00977329,0.00977329
231,1054.22,0.62165,0.91327,0.4498,0.87014,0.43142,0.43706,0.40863,0.25098,0.46622,0.38493,0.38812,0.22334,1.36852,2.41812,2.68636,1.34694,0.0097723,0.0097723,0.0097723
232,1058.78,0.58918,0.91092,0.44922,0.86305,0.48518,0.42425,0.41132,0.26071,0.55818,0.3417,0.40113,0.23585,1.29521,2.37934,2.60115,1.30693,0.00977131,0.00977131,0.00977131
233,1063.3,0.64935,0.9432,0.49021,0.86153,0.48988,0.43275,0.41878,0.24966,0.4489,0.41026,0.39758,0.2326,1.37438,2.34913,2.63253,1.33166,0.00977032,0.00977032,0.00977032
234,1067.85,0.63778,0.92358,0.47558,0.84624,0.47598,0.38123,0.37497,0.22989,0.45489,0.40103,0.38053,0.22641,1.45449,2.42553,2.84949,1.38621,0.00976933,0.00976933,0.00976933
235,1072.42,0.63004,0.90691,0.46416,0.86915,0.46211,0.45496,0.43688,0.27337,0.43813,0.46181,0.41977,0.25626,1.49172,2.40513,2.83444,1.38125,0.00976834,0.00976834,0.00976834
236,1077.02,0.62094,0.94296,0.46209,0.85279,0.55217,0.43249,0.45236,0.26919,0.53832,0.41074,0.44631,0.27554,1.54147,2.51072,2.91446,1.40108,0.00976735,0.00976735,0.00976735
237,1081.54,0.63265,0.92974,0.46858,0.87666,0.506,0.45986,0.46046,0.28537,0.55886,0.39867,0.4499,0.26524,1.53176,2.5519,2.84262,1.41116,0.00976636,0.00976636,0.00976636
238,1086.11,0.58526,0.82532,0.44725,0.86175,0.50491,0.46417,0.446,0.26749,0.4715,0.43718,0.4231,0.22791,1.5231,2.45096,2.58299,1.40678,0.00976537,0.00976537,0.00976537
239,1090.7,0.6307,0.9128,0.44425,0.86259,0.45273,0.50417,0.44798,0.27498,0.43771,0.49173,0.43472,0.24129,1.49171,2.40528,2.49299,1.38612,0.00976438,0.00976438,0.00976438
240,1095.25,0.60752,0.92018,0.44874,0.85974,0.45351,0.48523,0.40739,0.23816,0.42371,0.45554,0.39169,0.20819,1.48303,2.47126,2.44494,1.34314,0.00976339,0.00976339,0.00976339
241,1099.81,0.60467,0.86142,0.45628,0.86804,0.43703,0.45481,0.39265,0.23633,0.40808,0.43251,0.36746,0.21375,1.49454,2.47871,2.28175,1.33805,0.0097624,0.0097624,0.0097624
242,1104.36,0.60249,0.92616,0.4493,0.86009,0.53295,0.44173,0.42655,0.26382,0.49162,0.41178,0.42953,0.23805,1.46736,2.44082,2.12751,1.34228,0.00976141,0.00976141,0.00976141
243,1108.89,0.61133,0.94222,0.45823,0.8605,0.54957,0.43538,0.45279,0.27617,0.55626,0.445,0.44557,0.24308,1.45682,2.4431,2.31591,1.3373,0.00976042,0.00976042,0.00976042
244,1113.43,0.57534,0.85161,0.44887,0.86014,0.54317,0.42462,0.41253,0.25098,0.53775,0.43688,0.40675,0.22687,1.41101,2.44786,2.43618,1.33176,0.00975943,0.00975943,0.00975943
245,1117.96,0.60503,0.93861,0.47388,0.85883,0.51325,0.475,0.38691,0.23738,0.51046,0.46726,0.37783,0.20837,1.41351,2.47943,2.47539,1.33766,0.00975844,0.00975844,0.00975844
246,1122.5,0.58905,0.86465,0.44718,0.86051,0.43025,0.53046,0.40119,0.25144,0.47904,0.47073,0.39591,0.22958,1.3477,2.38246,2.47924,1.27526,0.00975745,0.00975745,0.00975745
247,1127.04,0.62441,0.91403,0.46169,0.85859,0.40873,0.46702,0.40371,0.2558,0.41296,0.47102,0.39628,0.2315,1.35607,2.37139,2.50929,1.27649,0.00975646,0.00975646,0.00975646
248,1131.62,0.6125,0.91124,0.44792,0.86447,0.45904,0.47456,0.43168,0.26503,0.44476,0.46347,0.41221,0.24621,1.41026,2.3702,2.50733,1.34643,0.00975547,0.00975547,0.00975547
249,1136.17,0.59184,0.85937,0.4446,0.85725,0.45592,0.39345,0.40835,0.26737,0.46829,0.40826,0.41176,0.24358,1.37942,2.36597,2.51009,1.32034,0.00975448,0.00975448,0.00975448
250,1140.76,0.61672,0.87346,0.46344,0.85856,0.41688,0.45288,0.41991,0.26284,0.38656,0.43334,0.40016,0.2218,1.41684,2.38663,2.60765,1.34849,0.00975349,0.00975349,0.00975349
251,1145.3,0.60958,0.90358,0.45572,0.86693,0.67753,0.31163,0.39525,0.25213,0.57869,0.28466,0.3546,0.20117,1.48165,2.5643,2.88484,1.41123,0.0097525,0.0097525,0.0097525
252,1149.87,0.6202,0.90996,0.47735,0.87349,0.58678,0.33338,0.39378,0.25112,0.373,0.36646,0.36484,0.21272,1.45337,2.44175,2.70658,1.37037,0.00975151,0.00975151,0.00975151
253,1154.41,0.58876,0.8283,0.4567,0.86145,0.45287,0.35956,0.37282,0.24508,0.41254,0.3374,0.34966,0.22052,1.4218,2.39917,2.68257,1.34205,0.00975052,0.00975052,0.00975052
254,1158.98,0.66659,0.9644,0.52301,0.8766,0.40745,0.34742,0.36287,0.23556,0.38923,0.34526,0.34405,0.20615,1.33982,2.40281,2.71369,1.28429,0.00974953,0.00974953,0.00974953
255,1163.49,0.63297,0.90094,0.4836,0.8685,0.46683,0.39775,0.36258,0.2133,0.44124,0.39039,0.34123,0.18417,1.35385,2.51364,2.39489,1.30681,0.00974854,0.00974854,0.00974854
256,1168.08,0.5973,0.89549,0.44434,0.86153,0.50189,0.33314,0.32499,0.19918,0.54394,0.3669,0.34375,0.18399,1.33318,2.49582,2.44028,1.26923,0.00974755,0.00974755,0.00974755
257,1172.64,0.60343,0.8768,0.46501,0.85043,0.39776,0.41602,0.31865,0.19409,0.38613,0.39828,0.30316,0.16316,1.39281,2.52162,2.71466,1.3088,0.00974656,0.00974656,0.00974656
258,1177.21,0.59214,0.8924,0.439,0.8636,0.48871,0.36612,0.3536,0.21072,0.44947,0.42365,0.36041,0.18629,1.36897,2.44663,2.30273,1.32524,0.00974557,0.00974557,0.00974557
259,1181.75,0.58779,0.88186,0.43906,0.86012,0.42379,0.35172,0.29505,0.17257,0.44632,0.35653,0.29635,0.15568,1.44387,2.46798,2.78165,1.36503,0.00974458,0.00974458,0.00974458
260,1186.33,0.63038,0.90853,0.45258,0.88703,0.42004,0.44491,0.32235,0.19149,0.40777,0.43784,0.3304,0.17457,1.41564,2.36203,2.51576,1.34815,0.00974359,0.00974359,0.00974359
261,1190.89,0.60963,0.91871,0.45189,0.86315,0.40733,0.41644,0.34812,0.20292,0.4691,0.43238,0.36832,0.19826,1.41907,2.35289,2.58921,1.33368,0.0097426,0.0097426,0.0097426
262,1195.47,0.58523,0.86822,0.43842,0.84696,0.39346,0.41775,0.38236,0.24021,0.43626,0.44471,0.3934,0.22737,1.37045,2.39198,2.45397,1.30379,0.00974161,0.00974161,0.00974161
263,1200.03,0.59231,0.85023,0.45565,0.85367,0.40374,0.4108,0.38214,0.24435,0.4443,0.35689,0.37605,0.22091,1.37457,2.43331,2.46953,1.31531,0.00974062,0.00974062,0.00974062
